Names,VEGETTA777,Willyrex,Rubius Z,mangelrogel,aLexBY11,LOLiTO FDEZ,luzugames,xFaRgAnx YT,sTaXxCraft,IlloJuan,Quackity
31-Jan-13,91054,709666,167089,342920,314469,,,,92406,,
1-Feb-13,92351,712565,167990,344795,315440,,,,92501,,
2-Feb-13,93760,716361,169500,347038,316591,,,,92752,,
3-Feb-13,95117,720173,170791,350001,317698,,,,92943,,
4-Feb-13,96652,723391,172202,353176,318610,,,,93119,,
5-Feb-13,98015,726716,177375,355567,319458,,,,93195,,
6-Feb-13,100351,734246,182080,362579,321721,,,,93837,,
7-Feb-13,102846,744150,183996,369961,324102,,,,95051,,
8-Feb-13,104415,748800,185928,372497,324969,,,,95168,,
9-Feb-13,106241,753332,187065,375324,325995,,,,95586,,
10-Feb-13,108149,757884,188215,377577,327144,,,,95602,,
11-Feb-13,109806,762394,189408,379979,328181,,,,96126,,
12-Feb-13,111463,766543,190702,382617,329284,,,,96294,,
13-Feb-13,112903,770408,191996,387101,330327,,,,96345,,
14-Feb-13,114261,773998,193191,391393,331414,,,,96515,,
15-Feb-13,115679,777455,194492,395029,332266,,,,96728,,
16-Feb-13,117512,781561,196332,398750,334001,,,,96883,,
17-Feb-13,119355,785690,197750,402264,335752,,,,97073,,
18-Feb-13,120789,789518,199240,405507,337001,,,,97261,,
19-Feb-13,122490,793458,200745,408867,338171,,,,97368,,
20-Feb-13,124042,797041,201937,411974,339194,,,,97539,,
21-Feb-13,125607,800732,203201,414551,340154,,,,97640,,
22-Feb-13,127416,804627,205101,417233,341118,,,,97759,,
23-Feb-13,129421,808864,206451,420074,342253,,,,97936,,
24-Feb-13,131305,813281,207816,423075,343789,,,,97949,,
25-Feb-13,132836,816961,209103,425634,345179,,,,98128,,
26-Feb-13,134349,820504,210043,427919,346599,,,,98206,,
27-Feb-13,136077,823917,211027,430466,347954,,,,98305,,
28-Feb-13,138080,827302,212028,432685,349490,,,,98470,,
1-Mar-13,140159,830742,212999,434910,350742,,,,98523,,
2-Mar-13,142258,834194,213980,437149,352073,,,,98685,,
3-Mar-13,144573,838133,214898,439425,353694,,,,98818,,
4-Mar-13,146399,842062,215802,441727,355186,,,,98957,,
5-Mar-13,148286,845820,216654,443977,356506,,,,99086,,
6-Mar-13,150163,849731,217452,446308,357742,,,,99567,,
7-Mar-13,151996,853682,218152,448317,358791,,,,99943,,
8-Mar-13,153939,857006,219060,450310,359682,,,,99972,,
9-Mar-13,156605,861056,219931,453076,360917,,,,100360,,
10-Mar-13,159123,865239,221205,455411,362755,,,,100572,,
11-Mar-13,160986,868815,222144,457146,363983,,,,100675,,
12-Mar-13,162708,872309,223098,459821,364951,,,,100695,,
13-Mar-13,164691,876537,223947,462271,366184,,,,100909,,
14-Mar-13,166773,880167,224594,464753,367272,,,,100945,,
15-Mar-13,169310,883680,225588,467220,368099,,,,101142,,
16-Mar-13,172886,887795,226599,470078,369486,,,,101178,,
17-Mar-13,176789,892136,227358,473506,370994,,,,101398,,
18-Mar-13,179826,896084,227981,475937,373194,,,,101580,,
19-Mar-13,182438,900162,228530,478260,374927,,,,101712,,
20-Mar-13,185774,903752,229555,480529,376464,,,,101786,,
21-Mar-13,188171,906782,230263,482726,378485,,,,101966,,
22-Mar-13,190767,910080,230872,485421,379976,,,,102052,,
23-Mar-13,193776,914267,231346,488152,381656,,,,102095,,
24-Mar-13,196957,917967,232395,490692,383760,,,,102251,,
25-Mar-13,199818,921881,232905,493135,385800,,,,102408,,
26-Mar-13,202974,925412,233359,495583,387886,,,,102516,,
27-Mar-13,206412,929124,233675,497601,389648,,,,102636,,
28-Mar-13,210094,932259,234387,499511,391856,,,,102653,,
29-Mar-13,214592,935526,234708,501530,393797,,,,102824,,
30-Mar-13,218022,938753,234979,503902,395461,,,,102913,,
31-Mar-13,221311,942312,235318,506144,397714,,,,102950,,
1-Apr-13,224750,946527,235617,510915,399856,,,,103088,,
2-Apr-13,227915,949936,235926,515381,402772,,,,103091,,
3-Apr-13,231242,954296,236296,519172,405323,,,,103170,,
4-Apr-13,234359,958532,236566,522038,408015,,,,103311,,
5-Apr-13,237652,962521,237416,524754,410935,,,,103895,,
6-Apr-13,241372,966401,237799,527447,413500,,,,104161,,
7-Apr-13,244955,970238,238273,529858,415890,,,,104378,,
8-Apr-13,247740,973783,238532,531829,417735,,,,104491,,
9-Apr-13,250662,977225,238858,533950,419724,,,,104583,,
10-Apr-13,253773,980892,239124,536705,421875,,,,104678,,
11-Apr-13,256794,984117,239419,539144,423696,,,,104738,,
12-Apr-13,260434,987266,239735,542742,425464,,,,104769,,
13-Apr-13,264764,990881,240076,547433,427567,,,,104818,,
14-Apr-13,269188,994581,240701,551413,429637,,,,104859,,
15-Apr-13,272543,997968,241443,554492,431635,,,,104916,,
16-Apr-13,275782,1002059,242302,557311,433339,,,,104967,,
17-Apr-13,279235,1005698,243111,560201,434842,,,,105016,,
18-Apr-13,282542,1009473,243415,563077,436626,,,,105049,,
19-Apr-13,286392,1012862,243745,565687,438324,,,,105066,,
20-Apr-13,291364,1016792,244012,568593,440351,,,,105083,,
21-Apr-13,295717,1021111,244247,571608,443743,,,,105099,,
22-Apr-13,299124,1024833,244453,573821,446664,,,,105145,,
23-Apr-13,302280,1028022,244710,576327,449836,,,,105170,,
24-Apr-13,305620,1031656,244928,578635,452094,,,,105184,,
25-Apr-13,311545,1035310,245441,581026,454335,,,,105218,,
26-Apr-13,317699,1038712,245969,583765,456255,,,,105215,,
27-Apr-13,323786,1042982,246267,588193,458427,,,,105213,,
28-Apr-13,330195,1047517,246519,593014,460512,,,,105232,,
29-Apr-13,334778,1051375,246758,596131,462039,,,,105236,,
30-Apr-13,339469,1055083,247035,599090,463555,,,,105266,,
1-May-13,345640,1060063,247290,603037,465717,,0,,105296,,
2-May-13,349820,1063782,247599,606312,467301,,,,106252,,
3-May-13,354265,1068115,248030,609654,469126,,,,107760,,
4-May-13,360177,1072770,248396,613236,470801,,,,111170,,
5-May-13,366190,1077291,248714,616761,473418,,,,112934,,
6-May-13,371167,1081516,249025,619874,475341,,,,114150,,
7-May-13,375852,1085611,249403,623081,476979,,,,114635,,
8-May-13,380136,1089385,249752,625976,478515,,,,114773,,
9-May-13,385225,1093141,250220,628730,480250,,0,,115525,,
10-May-13,390168,1096672,250731,632015,481719,,,,116328,,
11-May-13,396230,1100865,251138,635581,483316,,,,116946,,
12-May-13,401764,1105181,251532,638980,485032,,,,118042,,
13-May-13,406159,1108626,251984,642126,486526,,,,118687,,
14-May-13,411038,1112400,252511,644789,487922,,,,119141,,
15-May-13,415056,1116657,253058,647708,490290,,,,119513,,
16-May-13,421099,1119968,253626,650481,492000,,,,119955,,
17-May-13,426011,1123194,254110,652708,493247,,,,120355,,
18-May-13,430691,1127276,254549,656768,495122,,,,120814,,
19-May-13,436818,1131573,255042,660885,496869,,,,121365,,
20-May-13,441638,1135909,255427,664338,498312,,,,122988,,
21-May-13,446803,1140364,255734,667389,500076,,,,123821,,
22-May-13,450784,1144468,256007,670152,501498,,,,123973,,
23-May-13,454335,1148243,256307,673212,502743,,,,124736,,
24-May-13,458515,1151482,256660,675556,504435,,,,125002,,
25-May-13,465168,1155794,257078,679363,506090,,,,125543,,
26-May-13,470372,1159758,257640,682758,507658,,,,125975,,
27-May-13,475233,1163871,258349,687420,508799,,,,126340,,
28-May-13,480295,1167580,259043,693131,510368,,,,126897,,
29-May-13,484473,1171346,259558,697195,512162,,,,127282,,
30-May-13,488733,1174933,259779,700701,513546,,,,127667,,
31-May-13,491884,1178757,260329,704626,514463,,,,128151,,
1-Jun-13,496836,1182703,261133,708459,515800,,,,128610,,
2-Jun-13,501093,1187320,261690,712895,517284,,,,129559,,
3-Jun-13,504099,1190827,262265,716023,518613,,7408,,129967,,0
4-Jun-13,508167,1195073,262903,719236,520114,,8287,,130406,,
5-Jun-13,512629,1199080,263512,722444,521622,,8710,,130714,,
6-Jun-13,517346,1202870,264309,726074,522868,,9121,,130936,,
7-Jun-13,521796,1207131,264825,730990,524396,,10010,,130993,,
8-Jun-13,527371,1212217,265262,736814,526096,,11114,,131329,,
9-Jun-13,533143,1217935,265657,741407,528384,,11825,,132167,,
10-Jun-13,537790,1222648,266152,745565,530408,,12194,,132416,,
11-Jun-13,542158,1227600,266521,749923,532204,,12473,,132857,,
12-Jun-13,546437,1232082,266909,753929,534149,,12770,,133053,,
13-Jun-13,551393,1236644,267421,758967,536180,,12992,,133246,,
14-Jun-13,557883,1241860,268198,762930,538147,,13153,,133352,,
15-Jun-13,564069,1246676,268591,767906,540457,,13347,,133665,,
16-Jun-13,571259,1251486,269236,771872,542877,,13578,,134114,,
17-Jun-13,577524,1256160,269812,775405,545096,,13741,,134326,,
18-Jun-13,583454,1260241,270176,779136,546943,,13887,,134357,,68
19-Jun-13,589543,1264514,270529,782300,548838,,14081,,134977,,
20-Jun-13,595184,1268877,270825,785181,550719,,14261,,135268,,
21-Jun-13,601376,1272571,271192,788040,552225,,14424,,135421,,
22-Jun-13,609410,1277313,271883,790941,554057,,14602,,135767,,
23-Jun-13,616861,1282408,272266,793825,555793,,14848,,136251,,
24-Jun-13,622062,1286728,272479,796097,557154,,16015,,136677,,
25-Jun-13,629465,1290285,272838,799083,559087,,16685,,136749,,136
26-Jun-13,637019,1294263,273117,800983,560499,,26780,,138011,,149
27-Jun-13,645075,1299606,273401,804873,562402,,30008,,139069,,
28-Jun-13,652472,1303346,273637,807596,563929,,31470,,139547,,
29-Jun-13,659762,1306576,274056,809566,564462,,32281,,139993,,164
30-Jun-13,667163,1311525,274346,812606,566854,,34731,,140835,,
1-Jul-13,673277,1316180,274593,815227,568566,,36617,,141552,,
2-Jul-13,679683,1320578,274866,817320,569941,,38470,,141779,,231
3-Jul-13,687086,1325184,275108,820408,571463,,39754,,142250,,245
4-Jul-13,695276,1329447,275323,823199,573137,,41578,,142574,,255
5-Jul-13,709102,1333918,275604,825827,574637,,42974,,142797,,
6-Jul-13,723038,1337587,276154,828228,577515,,44036,,142922,,
7-Jul-13,736160,1341477,276572,830839,579927,,45258,,143261,,
8-Jul-13,748040,1345661,276960,833803,582049,,46546,,143672,,
9-Jul-13,759022,1349806,277305,836367,583874,,47723,,144057,,302
10-Jul-13,771888,1355745,277642,839720,586463,,49036,,144558,,344
11-Jul-13,782927,1360256,278016,842232,588399,,50279,,145170,,
12-Jul-13,793781,1364823,278384,844600,590064,,51560,,145445,,360
13-Jul-13,803684,1368871,278690,847186,592061,,52676,,145703,,369
14-Jul-13,812296,1372512,279066,849262,593826,,58501,,146073,,383
15-Jul-13,823350,1377226,279325,851676,596106,,62062,,146598,,396
16-Jul-13,834720,1381155,279751,854282,598024,,63467,,146789,,419
17-Jul-13,842839,1386199,280075,857526,600563,,65026,,147095,,423
18-Jul-13,855647,1390264,280507,860398,602719,,66561,,147464,,430
19-Jul-13,865748,1394438,281085,863951,604586,,67502,,152885,,442
20-Jul-13,874718,1397823,281471,866862,606581,,68608,,155023,,465
21-Jul-13,884933,1401951,281850,869639,608388,,69491,,156071,,473
22-Jul-13,894519,1406233,282141,872694,610463,,70747,,156746,,484
23-Jul-13,904791,1410366,282611,876470,612188,,73406,,160134,,497
24-Jul-13,915862,1414843,283034,879864,614104,,76114,,163098,,516
25-Jul-13,926707,1418739,283352,882732,617055,,78209,,164189,,515
26-Jul-13,935868,1422367,283758,885668,619563,,80488,,166230,,535
27-Jul-13,947457,1426559,284175,889105,621168,,83545,,168506,,555
28-Jul-13,958072,1430517,284576,892978,622995,,86814,,171127,,556
29-Jul-13,968994,1434106,284927,896457,624940,,89115,,173002,,581
30-Jul-13,978548,1437878,285275,900390,626430,,92258,,175572,,595
31-Jul-13,986666,1441623,285675,904363,628354,,95731,,178206,,611
1-Aug-13,996537,1445112,286054,907878,629973,,98399,,180302,,625
2-Aug-13,1007570,1448498,286375,910728,631438,,100876,,181697,,637
3-Aug-13,1017606,1451922,286833,913493,632799,,103013,,183135,,654
4-Aug-13,1028070,1455661,287243,916881,635345,,104876,,184440,,675
5-Aug-13,1038003,1459743,287610,919897,638508,,107919,,187368,,687
6-Aug-13,1047800,1463751,288297,923447,640649,,110553,,190447,,697
7-Aug-13,1061387,1468525,288767,927215,643115,,114311,,192660,,714
8-Aug-13,1072565,1472437,289149,930980,645916,,118735,,195767,,761
9-Aug-13,1082549,1476485,289626,934335,648155,,124787,,199177,,777
10-Aug-13,1094448,1480339,290200,937566,650143,,128978,,201871,,798
11-Aug-13,1103654,1484693,290747,940766,652150,,131829,,204090,,803
12-Aug-13,1115630,1488675,291218,944185,654361,,135766,,206802,,836
13-Aug-13,1126812,1493649,291763,948125,656947,,138943,,209808,,852
14-Aug-13,1137830,1498217,292331,951750,658976,,142742,,213429,,915
15-Aug-13,1147444,1503439,292810,954795,660978,,146907,,218031,,956
16-Aug-13,1160341,1508052,293252,957712,662946,,152169,,220955,,986
17-Aug-13,1169907,1512478,293594,961227,665098,,155527,,224058,,
18-Aug-13,1179707,1517395,293964,963619,667625,,159886,,229650,,
19-Aug-13,1188973,1522369,294302,966954,669749,,163598,,233923,,
20-Aug-13,1198649,1526358,294520,970552,671947,,167643,,238148,,
21-Aug-13,1206528,1531091,294868,974141,674563,,171350,,241059,,
22-Aug-13,1216612,1534799,295192,976926,676629,,175157,,245211,,
23-Aug-13,1228475,1540205,295539,980813,679260,,179379,,248301,,
24-Aug-13,1241332,1544384,295911,985226,681829,,183118,,251425,,
25-Aug-13,1254108,1549692,296289,989462,684581,,188245,,255367,,
26-Aug-13,1265383,1554476,296397,993771,687310,,192184,,259510,,
27-Aug-13,1274480,1558676,296725,996648,689691,,196065,,262649,,
28-Aug-13,1285913,1563977,297017,1001233,692224,,200239,,266389,,
29-Aug-13,1296193,1568232,297416,1007264,695700,,206115,,269357,,
30-Aug-13,1305261,1572435,297684,1014900,698856,,210171,,272371,,
31-Aug-13,1317402,1577286,297991,1021506,701469,,214606,,276358,,
1-Sep-13,1333650,1582718,298019,1028004,704938,,218785,,279984,,
2-Sep-13,1346762,1586861,298048,1034012,709425,,222982,,283695,,
3-Sep-13,1358924,1591840,298155,1039391,713791,,226084,,286672,,
4-Sep-13,1369625,1596021,298272,1043427,716792,,230991,,289385,,
5-Sep-13,1380560,1600490,298417,1047978,719978,,234738,,292156,,
6-Sep-13,1392746,1605206,298453,1052568,722796,,238004,,294215,,
7-Sep-13,1405338,1609651,298425,1057786,727308,,241561,,297033,,
8-Sep-13,1417998,1615097,298520,1061815,730791,,245367,,300104,,
9-Sep-13,1427586,1619413,298700,1066066,733985,,249594,,303099,,
10-Sep-13,1438365,1624187,298797,1069750,736638,,253256,,306843,,
11-Sep-13,1450710,1628836,298833,1073463,739759,,256952,,310612,,
12-Sep-13,1461892,1633591,298890,1077436,742482,,260951,,314530,,
13-Sep-13,1474527,1640319,298970,1083289,746563,,266796,,321993,,
14-Sep-13,1485925,1647061,299051,1089675,750323,,276276,,333948,,
15-Sep-13,1503637,1653222,299133,1096042,754926,,302035,,356540,,
16-Sep-13,1516030,1659227,299189,1101289,758497,,319082,,372293,,
17-Sep-13,1524990,1669060,299255,1106750,762307,,329103,,383747,,
18-Sep-13,1532803,1675273,299268,1110916,765635,,335349,,389181,,
19-Sep-13,1541210,1680677,299366,1115699,768976,,340109,,393603,,
20-Sep-13,1551402,1688346,299412,1122632,773440,,344774,,400776,,
21-Sep-13,1571099,1696960,299571,1130464,777664,,351772,,407722,,
22-Sep-13,1585928,1705293,299586,1137060,781200,,356809,,414016,,
23-Sep-13,1596814,1712317,299557,1141805,784090,,360431,,418838,,
24-Sep-13,1604966,1719225,299624,1147357,787301,,363699,,422688,,
25-Sep-13,1619675,1724721,299716,1152410,790109,,367690,,428587,,
26-Sep-13,1629521,1731027,299782,1156966,792630,,370970,,433137,,
27-Sep-13,1641745,1737571,300751,1162778,795412,,374382,,437005,,
28-Sep-13,1657273,1748014,300787,1172107,800970,,379579,,444388,,
29-Sep-13,1669841,1755553,300931,1179018,804014,,384586,,449202,,
30-Sep-13,1682342,1762009,301090,1183805,806846,,388287,,453478,,
1-Oct-13,1692267,1768631,301238,1188281,809187,,391527,,457547,,
2-Oct-13,1701998,1776103,301349,1193611,812619,,395513,,461621,,
3-Oct-13,1710651,1782468,301505,1197839,816981,,400286,,464743,,
4-Oct-13,1722898,1788115,301593,1202454,819709,,404086,,468987,,
5-Oct-13,1736389,1796018,301843,1207178,824076,,409164,,473348,,
6-Oct-13,1749009,1803587,301887,1211735,828396,,413597,,477800,,
7-Oct-13,1759175,1809947,301925,1215089,831136,,417205,,480941,,
8-Oct-13,1770698,1816331,301970,1219226,834877,,421266,,484674,,
9-Oct-13,1781166,1823025,302021,1223177,837959,,424989,,487948,,
10-Oct-13,1792059,1829215,302092,1226480,840937,,428221,,491968,,
11-Oct-13,1801194,1836498,302181,1230432,843509,,431882,,495358,,
12-Oct-13,1816660,1844656,302286,1235165,848161,,436899,,499866,,
13-Oct-13,1829051,1852731,302386,1240538,851887,,442669,,506088,,
14-Oct-13,1840991,1859979,302459,1244445,855085,,447298,,510375,,
15-Oct-13,1851580,1866085,302499,1247954,858103,,451134,,513408,,
16-Oct-13,1861826,1873131,302579,1251114,861452,,454247,,517422,,
17-Oct-13,1870734,1878496,302793,1254818,864650,,458737,,520694,,
18-Oct-13,1881871,1885753,302902,1258024,867482,,462472,,524062,,
19-Oct-13,1896735,1894569,302948,1263423,870789,,467955,,528616,,
20-Oct-13,1910753,1903162,303243,1267831,874695,,473002,,531765,,
21-Oct-13,1921076,1909679,303451,1271571,877983,,475970,,534683,,
22-Oct-13,1930613,1915334,303584,1275886,881022,,479948,,536971,,
23-Oct-13,1941857,1921998,303659,1280404,884277,,482993,,539251,,
24-Oct-13,1953874,1929710,303712,1284008,886902,,486797,,541993,,
25-Oct-13,1965963,1936040,303757,1287963,889570,,489809,,544429,,
26-Oct-13,1978800,1944335,303823,1293067,893027,,493685,,547626,,
27-Oct-13,1994387,1952399,303882,1296911,897070,,497876,,550915,,
28-Oct-13,2002141,1958503,303959,1299889,900127,,500302,,553443,,
29-Oct-13,2013716,1964947,304301,1304195,903177,,504113,,556231,,
30-Oct-13,2026366,1971147,304778,1307366,906182,,507546,,559475,,
31-Oct-13,2035990,1977207,305231,1310305,909600,,510216,,562037,,
1-Nov-13,2047735,1984776,305795,1313762,913101,,514416,,564756,,
2-Nov-13,2062492,1993531,306174,1317804,917656,,518338,,569179,,
3-Nov-13,2074800,2002129,306475,1321852,922624,,522991,,574942,,
4-Nov-13,2086705,2009943,,1325298,926259,,527244,,578374,,
5-Nov-13,,,307384,,,,,,578808,,
6-Nov-13,2116456,2029095,308087,1335676,934887,,536709,,584450,,
7-Nov-13,2136955,2039194,308536,1342189,938780,,542021,,587909,,
8-Nov-13,2158525,2053373,308977,1347848,944673,,547134,,591296,,
9-Nov-13,2180059,2066959,309729,1353114,951753,,553245,,596006,,
10-Nov-13,2203161,2082616,310257,1360218,959517,,562155,,599062,,
11-Nov-13,2219124,2091937,310856,1366423,965512,,567707,,602422,,
12-Nov-13,2238010,2107798,311099,1372383,971521,,573810,,605690,,
13-Nov-13,2262008,2118161,311571,1377479,976465,,578165,,609800,,
14-Nov-13,2277988,2128985,311842,1383054,983396,,586017,,612870,,
15-Nov-13,2291343,2143335,312294,1389807,988296,,590922,,615077,,
16-Nov-13,2318254,2161781,312686,1395921,993922,,600719,,619185,,
17-Nov-13,2331410,2168677,313199,1402511,995533,,606571,,621627,,
18-Nov-13,2343348,2182746,313403,1409301,1000351,,610760,,625492,,
19-Nov-13,2362759,,313958,,1010518,,623137,,,,
20-Nov-13,,2204893,,1419918,,,,,630044,,
21-Nov-13,2400119,2219755,314556,,1022330,,633900,,,,
22-Nov-13,2419873,2232263,,1426656,,,,,635468,,
23-Nov-13,2436690,2245554,315333,,1034706,,648951,,,,
24-Nov-13,,2259450,315647,1437787,1036342,,652004,,642509,,
25-Nov-13,2474720,2275132,316022,1443387,1041836,,657447,,644648,,
26-Nov-13,2510802,2285863,316378,1446651,1050467,,668442,,646706,,
27-Nov-13,2519324,2297244,316952,1450339,1055410,,673363,,650426,,
28-Nov-13,2533759,2319713,317445,1455105,1059978,,678315,,654014,,
29-Nov-13,2563886,2326790,318025,1464064,1062807,,681637,,655609,,
30-Nov-13,2584339,2341986,318390,1468635,1069572,,690607,,658708,,
1-Dec-13,2600428,2353102,319091,1473274,1074571,,701014,,661185,,
2-Dec-13,2610888,2368982,319601,1479582,1081621,,705472,,664814,,
3-Dec-13,2622059,2379382,319727,1484727,1086000,,710262,,667553,,
4-Dec-13,2642780,2394247,320772,1486206,1094179,,717696,,668433,,
5-Dec-13,2660407,2400001,321218,1493877,1097488,,720758,,672600,,
6-Dec-13,2665990,2416056,321462,1502922,1106271,,729257,,676479,,
7-Dec-13,2692269,2422357,321971,1506674,1109752,,733166,,678083,,
8-Dec-13,2702183,2438659,322109,1513332,1118217,,742510,,681684,,
9-Dec-13,2726046,2452589,322680,1514938,1125430,,751146,,683986,,
10-Dec-13,2739793,2461547,323297,1519061,1129413,,755543,,686638,,
11-Dec-13,2760932,2474945,323705,1524154,1136550,,762692,,688888,,
12-Dec-13,2791623,2486398,324090,1531482,1142811,,769729,,691127,,
13-Dec-13,2808309,2497886,324591,1534871,1148215,,777223,,692181,,
14-Dec-13,2827868,2508865,325036,1538900,1152951,,782817,,694382,,
15-Dec-13,2851837,2519032,325375,1543251,1158427,,788919,,696702,,
16-Dec-13,2869150,2528587,325806,1547354,1163512,,794338,,699419,,
17-Dec-13,2883415,2538823,326152,1551322,1168316,,800592,,701112,,
18-Dec-13,2903829,2546293,326614,1554343,1173746,,805693,,703367,,
19-Dec-13,2918137,2555699,327034,1557782,1178233,,812040,,705434,,
20-Dec-13,2939536,2564393,327483,1562828,1184003,,816702,,707177,,
21-Dec-13,2960876,2574755,327813,1567595,1189503,,824427,,709922,,
22-Dec-13,2979663,2584372,328261,1571353,1193541,,830354,,711530,,
23-Dec-13,2997582,2592163,328633,1575890,1198257,,836399,,714536,,
24-Dec-13,3014678,2600896,328843,1580116,1202046,,842409,,716987,,
25-Dec-13,3034919,2609769,329216,1583951,1207225,,847355,,719126,,
26-Dec-13,3059418,2618643,329612,1588009,1213826,,854146,,722090,,
27-Dec-13,3081690,2626194,330036,1592808,1219331,,861396,,724696,,
28-Dec-13,3103147,2636051,330375,1597016,1225944,,867065,,727161,,
29-Dec-13,3121314,2643793,330866,1600971,1231516,,872815,,729303,,
30-Dec-13,3142548,2652010,331308,1605440,1236436,,879302,,732597,,
31-Dec-13,3163448,2662013,331600,1609449,1242878,,885191,,735304,,
1-Jan-14,3178776,2668246,332089,1612507,1246814,,890162,,737337,,
2-Jan-14,3198082,2678460,332545,1617987,1252501,,897218,,740798,,
3-Jan-14,3216895,2689202,333029,1623219,1258657,,904154,,743047,,
4-Jan-14,3240602,2700036,333454,1627899,1263871,,910679,,746303,,
5-Jan-14,3259117,2708218,333770,1632591,1269156,,916745,,748556,,
6-Jan-14,3281589,2719952,334096,1637890,1275177,,922088,,751420,,
7-Jan-14,3306837,2729076,334440,1642696,1280717,,929564,,754330,,
8-Jan-14,3322107,2737601,334765,1646798,1285875,,936016,,756162,,
9-Jan-14,3346707,2745617,335057,1651139,1291606,,941322,,758491,,
10-Jan-14,3365391,2758197,335528,1657341,1296111,,946199,,761448,,
11-Jan-14,3388293,2767431,335895,1662797,1301590,,952494,,763499,,
12-Jan-14,3412704,2777157,336263,1667272,1307026,,958519,,766524,,
13-Jan-14,3428252,2786497,336822,1673839,1312240,,963088,,768089,,
14-Jan-14,3459171,2798017,337335,1678290,1316439,,970289,,770522,,
15-Jan-14,3479070,2808352,337670,1684549,1321771,,975435,,772645,,
16-Jan-14,3492686,2818457,338043,1688582,1327225,,979641,,774786,,
17-Jan-14,3515131,2829487,338646,1694048,1333315,,985346,,777320,,
18-Jan-14,3540015,2838130,339060,1700053,1340223,,990875,,780291,,
19-Jan-14,3559126,2849849,339297,1705370,1347024,,998627,,782465,,
20-Jan-14,3581957,2860131,339808,1711774,1352639,,1003836,,785463,,
21-Jan-14,3609586,2869703,340266,1717921,1360533,,1009628,,787583,,
22-Jan-14,3629789,2881144,340617,1724849,1367032,,1016111,,790191,,
23-Jan-14,3655769,2889021,341265,1729627,1374261,0,1022477,,791301,,
24-Jan-14,3669887,2897783,341560,1737311,1380277,,1027766,,794138,,
25-Jan-14,3706922,2911397,342157,1741912,1387204,,1033969,,797257,,
26-Jan-14,3726246,2919469,342537,1747488,1392497,,1039421,,800942,,
27-Jan-14,3749708,2928943,343435,1752940,1397872,,1046747,,802719,,
28-Jan-14,3776721,2939414,344973,1759325,1404848,,1054100,,805858,,
29-Jan-14,3806797,2950927,345873,1766247,1410139,,1060789,,808079,,
30-Jan-14,3826035,2958885,346845,1774013,1415573,,1068456,,810796,,
31-Jan-14,3855347,2967455,347713,1779810,1421934,,1076837,,813524,,
1-Feb-14,3875397,2976588,348222,1788815,1427367,,1083615,,815031,,
2-Feb-14,3897170,2988491,348668,1795504,1432734,,1090651,,818106,,
3-Feb-14,3926264,2996987,348937,1801221,1437489,,1097613,,819873,,
4-Feb-14,3944463,3008057,349463,1809621,1444500,,1106475,,821025,,
5-Feb-14,3970320,3018206,349853,1811365,1451409,,1113813,,823982,,
6-Feb-14,3985293,3021200,350449,1823761,1457396,,1120199,,824776,,
7-Feb-14,4008590,3033625,351187,1829866,1464206,,1122902,,828560,,
8-Feb-14,4022832,3045065,351617,1835526,1469361,,1131802,,830895,,
9-Feb-14,4045069,3055178,352009,1842736,1476413,,1139270,,832233,,
10-Feb-14,4073343,3062842,352431,1850143,1483330,,1146165,,835028,,
11-Feb-14,4094062,3075697,352958,1855908,1488758,,1151277,,836611,,
12-Feb-14,4119167,3082281,,1859520,1494893,,1156481,,838709,,
13-Feb-14,,,,,,,,,,,
14-Feb-14,,,,,,,,,,,
15-Feb-14,,,,,,,,,,,
16-Feb-14,,,355531,,,,,,,,
17-Feb-14,,3128387,356052,1889730,1526109,,1184574,,848254,,
18-Feb-14,4255920,3137436,356470,1896043,1531576,,1190193,,850379,,
19-Feb-14,4280935,3145145,356872,1902572,1536878,,1195083,,851673,,
20-Feb-14,4301872,3151601,357321,1907123,1543286,,1199670,,853490,,
21-Feb-14,4326152,3159627,357816,1912171,1548136,,1204333,,855203,,
22-Feb-14,4346351,3167472,358193,1916211,1553373,,1208422,,856662,,
23-Feb-14,4371037,3173504,358572,1920499,1558378,,1212520,,857943,,
24-Feb-14,4388666,3180312,358982,1925102,1563005,,1217441,,859485,,
25-Feb-14,4408786,3186591,359380,1929248,1567894,,1220335,,860606,,
26-Feb-14,4430349,3193894,359726,1933775,1572866,,1224724,,861966,,
27-Feb-14,4446581,3200657,360388,1938361,1577292,,1227892,,863478,,
28-Feb-14,4463684,3210080,360892,1942630,1583717,,1232583,,865481,,
1-Mar-14,4485825,3217121,361346,1948951,1589007,,1237105,,866999,,
2-Mar-14,4502283,3223723,361574,1954074,1594394,,1241537,,868311,,
3-Mar-14,4512808,3230428,361956,1956795,1600677,,1245018,,869404,,
4-Mar-14,4531441,3233133,362577,1960633,1603406,,1247260,,870146,,
5-Mar-14,4559958,3241945,363157,1967068,1614312,,1251772,,871543,,
6-Mar-14,4593053,3250321,363465,1972760,1618673,,1256863,,873290,,
7-Mar-14,4611729,3254651,364189,1976323,1622366,,1261347,,873949,,
8-Mar-14,4642349,3263506,364576,1983375,1631526,,1265816,,876027,,
9-Mar-14,4667133,3270483,364844,1988338,1637942,,1270711,,878272,,
10-Mar-14,4693626,3276120,365190,1993339,1643931,,1273415,,880721,,
11-Mar-14,4715355,3282979,365719,1998404,1649136,,1276742,,882527,,
