names,Dangthatsalongname,fWhip,GeminiTay,GoodTimesWithScar,InTheLittleWood aka Martyn,Joey Graceffa Games,Katherine Elizabeth,LDShadowLady,OwengeJuiceTV,PearlescentMoon,Pixlriffs,SeaPeeKay,Shubble,SmallishBeans,Solidarity,stacyplays,Strawburry17Plays,TheMythicalSausage,TheOrionSound
6-Jul-12,,,,4065,14828,,,39044,,,,,,219510,,,,,
7-Jul-12,,,,4091,14888,,,39077,,,,,,,,,,,
8-Jul-12,,,,4115,14925,,,39218,,,,,,219527,,,,,
9-Jul-12,,,,4145,14999,,,39358,,,,,,219547,,,,,
10-Jul-12,,,,4176,15033,,,39523,,,,,,219501,,,,,
11-Jul-12,,,,4198,15075,,,39744,,,,,,219511,,,,,
12-Jul-12,,,,4217,15105,,,39951,,,,,,219514,,,,,
13-Jul-12,,,,4246,15143,,,40108,,,,,,219521,,,,,
14-Jul-12,,,,4275,15178,,,40299,,,,,,219511,,,,,
15-Jul-12,,,,4297,15554,,,40435,,,,,,219519,,,,,
16-Jul-12,,,,4320,15927,,,40591,,,,,,219484,,,,,
17-Jul-12,,,,4344,16018,,,40800,,,,,,219465,,,,,
18-Jul-12,,,,4373,16126,,,40840,,,,,,219456,,,,,
19-Jul-12,,,,4421,16158,,,41056,,,,,,219432,,,,,
20-Jul-12,,,,4436,16220,,,41107,,,,,,219454,,,,,
21-Jul-12,,,,4481,16667,,,41379,,,,,,219669,,,,,
22-Jul-12,,,,4504,16883,,,41603,,,,,,219772,,,,,
23-Jul-12,,,,4564,,,,41805,,,,,,219836,,,,,
24-Jul-12,,,,4574,17209,0,,41992,,,,,,219865,,,,,
25-Jul-12,,,,4597,17389,,,42371,,,,,,219875,,,,,
26-Jul-12,,,,4624,17445,,,42860,,,,,,219883,,,,,
27-Jul-12,,,,4651,17566,,,43065,,,,,,219869,,,,,
28-Jul-12,,,,4673,17595,,,43173,,,,,,219856,,,,,
29-Jul-12,,,,4695,17725,,,43381,,,,,,219847,,,,,
30-Jul-12,,,,4716,17825,,,43622,,,,,,219841,,,,,
31-Jul-12,,,,4747,17912,,,43804,,,,,,219839,,,,,
1-Aug-12,,,,4786,17978,,,43961,,,,,,219830,,,,,
2-Aug-12,,,,4819,18029,,,44083,,,,,,219922,,,,,
3-Aug-12,,,,4859,18219,,,44262,,,,,,219928,,,,,1000
4-Aug-12,,,,4883,18298,,,44426,,,,,,219924,,,,,
5-Aug-12,,,,4908,18470,,,44683,,,,,,219926,,,,,
6-Aug-12,,,,4945,18562,,,44897,,,,,,219928,,,,,
7-Aug-12,,,,4990,18789,,,45038,,,,,,219963,,,,,
8-Aug-12,,,,5041,18810,,,45234,,,,,,219969,,,,,
9-Aug-12,,,,5074,19017,,,45411,,,,,,219973,,,,,
10-Aug-12,,,,5116,19031,,,45515,,,,,,219964,,,,,
11-Aug-12,,,,5150,19308,,,45718,,,,,,219943,,,,,
12-Aug-12,,,,5173,19442,,,45884,,,,,,219929,,,,,
13-Aug-12,,,,5198,20001,,,46181,,,,,,219952,,,,,
14-Aug-12,,,,5225,20266,,,46288,,,,,,219981,,,,,
15-Aug-12,,,,5257,20415,,,46727,,,,,,219998,,,,,
16-Aug-12,,,,5293,20642,,,46954,,,,,,219981,,,,,
17-Aug-12,,,,5321,20992,,,47212,,,,,,219952,,,,,
18-Aug-12,,,,5343,21203,,,47446,,,,,,219977,,,,,
19-Aug-12,,,,5373,21381,,,47661,,,,,,219978,,,,,
20-Aug-12,,,,5405,21397,,,47892,,,,,,219969,,,,,
21-Aug-12,,,,5432,21721,,,48072,,,,,,219982,,,,,
22-Aug-12,,,,5465,22151,,,48292,,,,,,219978,,,,,
23-Aug-12,,,,5494,22184,,,48559,,,,,,219951,,,,,
24-Aug-12,,,,5523,22458,,,48737,,,,,,219927,,,,,
25-Aug-12,,,,5549,22578,,,48996,,,,,,219920,,,,,
26-Aug-12,,,,5578,22651,,,49262,,,,,,219961,,,,,
27-Aug-12,,,,5611,22737,,,49501,,,,,,219953,,,,,
28-Aug-12,,,,5623,22971,,,49736,,,,,,219934,,,,,
29-Aug-12,,,,5643,23016,,,50036,,,,,,219954,,,,,
30-Aug-12,,,,5652,23257,,,50347,,,,,,219952,,,,,
31-Aug-12,,,,5684,23394,,,50628,,,,,,219956,,,,,
1-Sep-12,,,,5706,23577,,,50967,,,,,,219918,,,,,
2-Sep-12,,,,5733,23619,,,51296,,,,,,219893,,,,,
3-Sep-12,,,,5767,23852,,,51480,,,,,,219903,,,,,
4-Sep-12,,,,5799,24102,,,51730,,,,,,219894,,,,,
5-Sep-12,,,,5819,24291,,,51852,,,,,,219949,,,,,
6-Sep-12,,,,5846,24382,,,52048,,,,,,219994,,,,,
7-Sep-12,,,,5855,24467,,,52180,,,,,,219988,,,,,
8-Sep-12,,,,5869,24587,,,52445,,,,,,220015,,,,,
9-Sep-12,,,,5905,24712,,,52690,,,,,,220006,,,,,
10-Sep-12,,,,5919,24849,0,,52814,,,,,,220002,,,,,
11-Sep-12,,,,5930,24944,,,52903,,,,,,219974,,,,,
12-Sep-12,,,,5954,25044,,,53134,,,,,,219961,,,,,
13-Sep-12,,,,5957,25203,21969,,53278,,,,,,219936,,,,,
14-Sep-12,,,,5971,25215,22598,,53391,,,,,,219916,,,,,
15-Sep-12,,,,5992,25296,24116,,53538,,,,,,219908,,,,,
16-Sep-12,,,,6047,25522,24692,,53681,,,,,,219901,,,,,
17-Sep-12,,,,6054,25532,26007,,53778,,,,,,219896,,,,,
18-Sep-12,,,,6075,25667,27626,,53821,,,,,,219870,,,,,
19-Sep-12,,,,6093,25773,28396,,53802,,,,,,219204,,,,,
20-Sep-12,,,,6111,25817,28875,,53862,,,,,,219168,,,,,
21-Sep-12,,,,6122,25889,28966,,53956,,,,,,219158,,,,,
22-Sep-12,,,,6143,25984,29778,,54100,,,,,,219150,,,,,
23-Sep-12,,,,6175,26096,29888,,54139,,,,,,219112,,,,,
24-Sep-12,,,,6201,26224,30582,,54313,,,,,,219097,,,,,
25-Sep-12,,,,6211,26283,30967,,54419,,,,,,219091,,,,,
26-Sep-12,,,,6248,26299,31011,,54502,,,,,,219073,,,,,
27-Sep-12,,,,6282,26539,31254,,54714,,,,,,219406,,,,,
28-Sep-12,,,,6284,26775,32798,,54790,,,,,,219397,,,,,
29-Sep-12,,,,6301,26968,31482,,54902,,,,,,219345,,,,,
30-Sep-12,,,,6336,27078,33237,,55043,,,,,,219331,,,,,
1-Oct-12,,,,6390,27178,33295,,55162,,,,,,219301,,,,,
2-Oct-12,,,,6392,27187,32841,,55475,,,,,,219297,,,,,
3-Oct-12,,,,6417,27280,32878,,55553,,,,,,219284,,,,,
4-Oct-12,,,,6440,27324,33017,,55715,,,,,,219293,,,,,
5-Oct-12,,,,6461,27394,33353,,55892,,,,,,219276,,,,,
6-Oct-12,,,,6479,27554,33385,,56123,,,,,,219289,,,,,
7-Oct-12,,,,6514,27572,33630,,56389,,,,,,219272,,,,,
8-Oct-12,,,,6567,28655,34020,,56528,,,,,,219256,,,,,
9-Oct-12,,,,6574,28669,34098,,56648,,,,,,219245,,,,,
10-Oct-12,,,,6628,28777,34433,,56765,,,,,,219220,,,,,
11-Oct-12,,,,6642,28956,34460,,56858,,,,,,219202,,,,,
12-Oct-12,,,,6669,29004,34784,,56969,,,,,,219190,,,,,
13-Oct-12,,,,6738,29055,34817,,57111,,,,,,219174,,,,,
14-Oct-12,,,,6741,29163,35163,,57140,,,,,,219132,,,,,
15-Oct-12,,,,6808,29795,35408,,57273,,,,,,219109,,,,,
16-Oct-12,,,,6814,29976,35529,,57514,,,,,,219096,,,,,
17-Oct-12,,,,6902,30065,35684,,57591,,,,,,219063,,,,,
18-Oct-12,,,,6915,30077,35726,,57608,,,,,,219036,,,,,
19-Oct-12,,,,6950,30154,36273,,57968,,,,,,219057,,,,,
20-Oct-12,,,,7003,30329,36608,,58005,,,,,,219081,,,,,
21-Oct-12,,,,7065,30522,36811,,58395,,,,,,219089,,,,,
22-Oct-12,,,,7121,30577,37092,,58432,,,,,,219155,,,,,
23-Oct-12,,,,7171,30905,36960,,58610,,,,,,219020,,,,,
24-Oct-12,,,,7191,30938,37209,,58776,,,,,,219145,,,,,
25-Oct-12,,,,7232,31067,37256,,58817,,,,,,219105,,,,,
26-Oct-12,,,,7274,31244,37448,,58857,,,,,,218991,,,,,
27-Oct-12,,,,7293,31680,37577,,58956,,,,,,218985,,,,,
28-Oct-12,,,,,32175,37985,,59174,,,,,,218971,,,,,
29-Oct-12,,,,7401,32435,38022,,59201,,,,,,218937,,,,,
30-Oct-12,,,,7438,32482,38154,,59337,,,,0,,218881,,,,,
31-Oct-12,,,,7468,32765,38378,,59437,,,,,,218880,,,,,
1-Nov-12,,,,7496,33790,38529,,59485,,,,,,218854,,,,,
2-Nov-12,,,,7546,33988,38967,,59590,,,,84,,218779,,,,,
3-Nov-12,,,,7587,,39065,,59764,,,,90,,218778,,,,,
4-Nov-12,,,,7712,35005,39283,,60073,,,,99,,218770,,,,,
5-Nov-12,,,,7718,35999,39589,,60118,,,,,,218762,,,,,
6-Nov-12,,,,7756,36114,39895,,60312,,,,104,,218755,,,,,
7-Nov-12,,,,7816,36623,39956,,60430,,,,112,,218745,,,,,
8-Nov-12,,,,7827,37015,40066,,60462,,,,,,218743,,,,,
9-Nov-12,,,,7858,37486,40186,,60580,,,,120,,218727,,,,,
10-Nov-12,,,,7886,38013,40357,,60591,,,,149,,218747,,,,,
11-Nov-12,,,,7937,38058,40524,,60761,,,,151,,218764,,,,,
12-Nov-12,,,,7982,38450,40701,,60914,,,,152,,218757,,,,,
13-Nov-12,,,,8043,38747,40848,,60973,,,,155,,218749,,,,,
14-Nov-12,,,,8063,39008,40991,,61029,,,,169,,218736,,,,,
15-Nov-12,,,,8086,39252,41081,,61248,,,,,,218742,,,,,
16-Nov-12,,,,8132,39503,41151,,61269,,,,,,218818,,,,,
17-Nov-12,,,,8137,39817,41335,,61483,,,,240,,218846,,,,,
18-Nov-12,,,,8168,40148,41527,,61599,,,,246,,218849,,,,,
19-Nov-12,,,,8205,40468,41573,,61641,,,,250,,218871,,,,,
20-Nov-12,,,,8239,40828,41716,,61730,,,,282,,218910,,,,,
21-Nov-12,,,,8284,41112,41890,,61898,,,,289,,218950,,,,,
22-Nov-12,,,,8328,41535,41899,,61964,,,,,,218976,,,,,
23-Nov-12,,,,8363,41692,42015,,62125,,,,290,,218992,,,,,
24-Nov-12,,,,,41919,42114,,62263,,,,309,,219014,,,,,
25-Nov-12,,,,8462,42261,42272,,62397,,,,319,,219036,0,,,,
26-Nov-12,,,,8557,42604,42493,,62503,,,,324,,219063,,,,,
27-Nov-12,,,,8568,42797,42500,,62515,,,,327,,219104,,,,,
28-Nov-12,,,,8621,43105,42579,,62723,,,,333,,219098,,,,,
29-Nov-12,,,,8662,43366,42651,,62790,,,,332,,219203,,,,,
30-Nov-12,,,,8698,43667,42736,,62974,,,,,,219268,,,,,
1-Dec-12,,,,8734,43691,42825,,63014,,,,330,,219277,,,,,
2-Dec-12,,,,8800,44267,42932,,63257,,,,327,,219306,,,,,
3-Dec-12,,,,8857,44492,43049,,63363,,,,325,,219320,,,,,
4-Dec-12,,,,8905,44595,43121,,63474,,,,338,,219301,,,,,
5-Dec-12,,,,8946,44721,43128,,63498,,,,341,,219303,,,,,
6-Dec-12,,,,8998,44915,43168,,63657,,,,343,,219227,,,,,
7-Dec-12,,,,9051,45187,43236,,63771,,,,,,219167,,,,,
8-Dec-12,,,,9099,45499,43374,,63993,,,,,,219265,,,,,
9-Dec-12,,,,9170,46058,43663,,64169,,,,345,,219268,,,,,
10-Dec-12,,,,9245,46123,43699,,64324,,,,,,219297,,,,,
11-Dec-12,,,,9309,46396,43814,,64363,,,,,,219266,,,,,
12-Dec-12,,,,9313,46593,43962,,64453,,,,348,,,,,,,
13-Dec-12,,,,9351,46872,44158,,64627,,,,,,219237,,,,,
14-Dec-12,,,,9404,47008,44349,,64660,,,,349,,219238,,,,,
15-Dec-12,,,,9440,47286,44716,,64815,,,,,,219230,,,,,
16-Dec-12,,,,9557,47520,45159,,64947,,,,348,,219223,,,,,
17-Dec-12,,,,9561,48014,45706,,65122,,,,350,,219216,,,,,
18-Dec-12,,,,9597,48288,45794,,65190,,,,,,219186,,,,,
19-Dec-12,,,,9627,48512,46073,,65341,,,,348,,219182,,,,,
20-Dec-12,,,,9684,48860,46443,,65382,,,,,,219157,,,,,
21-Dec-12,,,,9737,49074,46639,,65471,,,,,,219133,,,,,
22-Dec-12,,,,9787,49257,46907,,65571,,,,,,219130,,,,,
23-Dec-12,,,,9854,49469,47041,,65772,,,,366,,219094,,,,,
24-Dec-12,,,,9945,50216,47059,,65960,,,,,,219081,,,,,
25-Dec-12,,,,9995,50697,47191,,66064,,,,377,,219067,,,,,
26-Dec-12,,,,10057,50727,47370,,66088,,,,408,,219044,,,,,
27-Dec-12,,,,10131,50986,47611,,66259,,,,409,,219053,,,,,
28-Dec-12,,,,10192,51333,47990,,66526,,,,447,,,,,,,
29-Dec-12,,,,10254,51710,48096,,66662,,,,457,,219042,,,,,
30-Dec-12,,,,10317,52074,48392,,66819,,,,480,,219019,,,,,
31-Dec-12,,,,10383,52375,48425,,66862,,,,484,,219027,,,,,
1-Jan-13,,,,10428,52693,48574,,66979,,,,517,,219130,,,,,
2-Jan-13,,,,10498,52724,48785,,67162,,,,550,,219151,,,,,
3-Jan-13,,,,10577,53016,49078,,67342,,,,565,,219176,,,,,
4-Jan-13,,,,10647,53381,49284,,67470,,,,587,,219158,,,,,
5-Jan-13,,,,10709,53627,49504,,67638,,,,596,,219188,,,,,
6-Jan-13,,,,10811,53761,50067,,67771,,,,641,,219201,,,,,
7-Jan-13,,,,10878,54512,50099,,67898,,,,649,,219205,,,,,
8-Jan-13,,,,10943,54886,50356,,67978,,,,652,,219246,,,,,
9-Jan-13,,,,11027,55112,50702,,68082,,,,653,,219267,,,,,
10-Jan-13,,,,11029,55139,50877,,68191,,,,652,,219257,,,,,
11-Jan-13,,,,11092,55609,50935,,68411,,,,653,,219255,,,,,
12-Jan-13,,,,11159,55704,51610,,68665,,,,654,,219497,,,,,
13-Jan-13,,,,11235,56146,51649,,68850,,,,696,,219595,,,,,
14-Jan-13,,,,11322,56534,52180,,68997,,,,701,,219612,,,,,
15-Jan-13,,,,11387,56757,52500,,69101,,,,,,219637,,,,,
16-Jan-13,,,,11441,56984,52583,,69218,,,,720,,219627,,,,,
17-Jan-13,,,,11512,57157,52808,,69252,,,,727,,219632,,,,,
18-Jan-13,,,,11594,57257,53034,,69433,,,,737,,219643,,,,,
19-Jan-13,,,,11656,57666,53256,,69463,,,,743,,219663,,,,,
20-Jan-13,,,,11868,57690,53537,,69695,,,,750,,219684,,,,,
21-Jan-13,,,,11895,57999,53719,,69856,,,,751,,219682,,,,,
22-Jan-13,,,,12029,58243,54016,,69938,,,,790,,219686,,,,,
23-Jan-13,,,,12146,58361,54424,,69994,,,,820,,219687,,,,,
24-Jan-13,,,,12157,58593,54640,,70143,,,,832,,219674,,,,,
25-Jan-13,,,,12254,59041,54815,,70195,,,,836,,219676,,,,,
26-Jan-13,,,,12347,59076,55522,,70275,,,,838,,219658,,,,,
27-Jan-13,,,,12565,59296,55639,,70414,,,,839,,219679,,,,,
28-Jan-13,,,,12582,59690,56337,,70511,,,,939,,219689,,,,,
29-Jan-13,,,,12678,59742,56955,,70647,,,,956,,219688,,,,,
30-Jan-13,,,,12732,59873,57079,,70754,,,,964,,219775,,,,,
31-Jan-13,,,,12803,60094,57277,,70861,,,,985,,219793,,,,,
1-Feb-13,,,,12894,60251,57515,,71207,,,,996,,219774,,,,,
2-Feb-13,,,,13084,60268,57608,,71466,,,,1054,,219780,,,,,
3-Feb-13,,,,13117,60560,57976,,71658,,,,1077,,219791,,,,,
4-Feb-13,,,,13252,60604,58074,,71847,,,,1132,,221253,,,,,
5-Feb-13,,,,13332,60707,58239,,72130,,,,1200,,222368,,,,,
6-Feb-13,,,,13415,60809,58368,,72256,,,,1241,,222795,,,,,
7-Feb-13,,,,13605,61214,58780,,72368,,,,1248,,223010,,,,,
8-Feb-13,,,,13745,61373,59058,,72471,,,,1252,,223123,,,,,
9-Feb-13,,,,13831,61543,59290,,72479,,,,1272,,223158,,,,,
10-Feb-13,,,,13987,61598,59765,,72860,,,,1355,,223229,,,,,
11-Feb-13,,,,14109,61797,59872,,73201,,,,1410,,223287,,,,,
12-Feb-13,,,,14201,61958,60548,,73401,,,,1428,,223310,,,,,
13-Feb-13,,,,14354,61969,60847,,73581,,,,1488,,223338,,,,,
14-Feb-13,,,,14368,62084,60918,,73682,,,,1510,,223329,,,,,
15-Feb-13,,,,14451,62194,61436,,74671,,,,1518,,223321,,,,,
16-Feb-13,,,,14548,62292,61800,,75779,,,,1542,,223365,,,,,
17-Feb-13,,,,14666,62461,62050,,76351,,,,1559,,223367,,,,,
18-Feb-13,,,,14802,62546,62969,,76705,,,,1609,,223355,,,,,
19-Feb-13,,,,14923,62736,63058,,77040,,,,1620,,223359,,,,,
20-Feb-13,,,,15009,62817,63499,,77358,,,,1630,,223352,,,,,
21-Feb-13,,,,15113,62921,63812,,77518,,,,1636,,223344,,,,,
22-Feb-13,,,,15228,62918,64215,,77864,,,,,,223340,,,,,
23-Feb-13,,,,15399,63034,64551,,78216,,,,1667,,223325,,,,,
24-Feb-13,,,,15463,63285,65424,,78653,,,,1701,,223299,,,,,
25-Feb-13,,,,15672,63389,65841,,79045,,,,1717,,223260,,,,,
26-Feb-13,,,,15697,63421,65900,,79268,,,,1719,,223241,,,,,
27-Feb-13,,,,15819,63569,66265,,79412,,,,1728,,223210,,,,,
28-Feb-13,,,,15936,63627,66666,,79882,,,,1735,,223178,,,,,
1-Mar-13,,,,16133,63700,67181,,80168,,,,1758,,223185,100,,,,
2-Mar-13,,,,16149,63852,67782,,80250,,,,1777,,223183,,,,,
3-Mar-13,,,,16317,64988,69157,,80781,,,,1811,,223166,,,,,
4-Mar-13,,,,16562,65104,69813,,80946,,,,1826,,223146,,,,,
5-Mar-13,,,,16567,65524,70277,,81019,,,,1877,,223150,,,,,
6-Mar-13,,,,16674,65550,71337,,81430,,,,1911,,223095,,,,,
7-Mar-13,,,,16781,65689,72023,,81669,,,,1929,,223008,,,,,
8-Mar-13,,,,16889,65826,72228,,81923,,,,1939,,223219,,,,,
9-Mar-13,,,,17009,66018,72870,,82199,,,,1984,,223356,,,,,
10-Mar-13,,,,17220,66227,73880,,82474,,,,2050,,223383,,,,,
11-Mar-13,,,,17480,66502,74851,,82763,,,,2093,,223408,,0,,,
12-Mar-13,,,,17559,66520,75800,,83041,,,,2145,,223413,,,,,
13-Mar-13,,,,17811,66693,76566,,83226,,,,2176,,223392,,,,,
14-Mar-13,,,,17836,66950,77416,,83501,,,,2231,,223396,,,,,
15-Mar-13,,,,18033,67213,78340,,83579,,,,2368,,223402,,,,,
16-Mar-13,,,,18111,67337,79513,,83736,,,,2402,,223401,,,,,
17-Mar-13,,,,18344,67344,80732,,84123,,,,2429,,223375,,,,,
18-Mar-13,,,,18497,67480,83004,,84476,,,,2457,,223358,,,,,
19-Mar-13,,,,18657,67535,83888,,84659,,,,2501,,223338,,,,,
20-Mar-13,,,,18746,67631,84927,,84825,,,,2523,,223308,,,,,
21-Mar-13,,,,18898,67671,85604,,84970,,,,2541,,223305,,,,,
22-Mar-13,,,,19069,67741,85690,,85117,,,,2553,,223311,,,,,
23-Mar-13,,,,19296,67776,87576,,85298,,,,2560,,223299,,,,,
24-Mar-13,,,,19478,67836,88137,,85611,,,,2566,,223276,,,,,
25-Mar-13,,,,19734,67903,90436,,85868,,,,2565,,223263,,,,,
26-Mar-13,,,,,67924,91595,,86045,,,,2572,,223265,,,,,
27-Mar-13,,,,20066,67969,92303,,86376,,,,2574,,223259,,,,,
28-Mar-13,,,,20196,67979,94224,,86509,,,,2580,,223211,,,,,
29-Mar-13,,,,20318,68057,95051,,86821,,,,2607,,223194,,,,,
30-Mar-13,,,,20661,68087,97886,,87055,,,,2639,,223156,,,,,
31-Mar-13,,,,20761,68185,98180,,87113,,,,2702,,223140,,,,,
1-Apr-13,,,,20985,68190,100807,,87376,,,,2729,,223094,175,,,,
2-Apr-13,,,,21138,68248,102911,,87450,,,,2751,,223070,,,,,
3-Apr-13,,,,21484,68339,104256,,87738,,,,2779,,223032,,,,,
4-Apr-13,,,,21541,68366,105290,,87976,,,,2801,,222993,,,,,
5-Apr-13,,,,21753,68417,108121,,88144,,,,2822,,222940,,,,,
6-Apr-13,,,,22002,68428,109841,,88344,,,,2909,,222930,,,,,
7-Apr-13,,,,22366,68468,110692,,88697,,,,2936,,222901,,,,,
8-Apr-13,,,,22583,68596,113833,,88880,,,,3014,,222855,,,,,
9-Apr-13,,,,22650,68642,113972,,89032,,,,3025,,222808,,,,,
10-Apr-13,,,,22803,68686,116392,,89209,,,,3142,,222768,,,,,
11-Apr-13,,,,23115,68737,118674,,89255,,,,3202,,222711,,,,,
12-Apr-13,,,,23139,68771,122094,,89504,,,,3219,,222677,,,,,
13-Apr-13,,,,23277,68783,122718,,89723,,,,3343,,222635,,,,,
14-Apr-13,,,,23453,69222,129342,,89781,,,,3506,,222613,,,,,
15-Apr-13,,,,23673,69482,129815,,90161,,,,3574,,222565,,,,,
16-Apr-13,,,,23829,69560,134813,,90419,,,,3602,,222545,,,,,
17-Apr-13,,,,23957,69588,137261,,90589,,,,3653,,222517,,,,,
18-Apr-13,,,,24086,69626,139813,,90692,,,,3674,,222482,,,,,
19-Apr-13,,,,24209,69629,141960,,90832,,,,3724,,222465,,,,,
20-Apr-13,,,,24375,69652,143339,,90931,,,,3761,,222428,,,,,
21-Apr-13,,,,24626,69674,148992,,91309,,,,3776,,222399,,,,,
22-Apr-13,,,,24852,69708,151405,,91351,,,,3783,,222361,,,,,
23-Apr-13,,,,24951,69773,153559,,91548,,,,3800,,222317,,,,,
24-Apr-13,,,,25087,69771,156015,,91652,,,,3810,,222302,,0,,,
25-Apr-13,,,,25242,69766,158643,,91767,,,,3813,,222281,,,,,
26-Apr-13,,,,25447,69777,161385,,91860,,,,3830,,222280,,2102,,,
27-Apr-13,,,,25492,69773,164457,,91972,,,,3839,,222243,,5093,,,
28-Apr-13,,,,25715,70276,167582,,92369,,,,3841,,222220,,7041,,,
29-Apr-13,,,,25991,70305,169914,,92462,,,,3844,,222189,,7127,,,
30-Apr-13,,,,26115,70426,172147,,92719,,,,3851,,222171,,7742,,,
1-May-13,,,,26300,70646,174184,,92853,,,,3859,,222140,,8035,,,
2-May-13,,,,26501,70807,176460,,92974,,,,3875,,222121,,8898,,,
3-May-13,,,,26519,70972,179412,,93143,,,,3947,,222109,,9296,,,
4-May-13,,,,26690,71120,182689,,93268,,,,3955,,222093,,9363,,,
5-May-13,,,,26900,71141,186439,,93545,,,,3987,,222059,,9708,,,
6-May-13,,,,27133,71188,189527,,93654,,,,3996,,222055,,10015,,,
7-May-13,,,,27269,71199,192571,,93889,,,,4006,,222017,,10232,,,
8-May-13,,,,27417,71213,195810,,93976,,,,4016,,221995,,10467,,,
9-May-13,,,,27581,71234,198717,,94045,,,,4022,,221968,,10734,,,
10-May-13,,,,27844,71253,201288,,94263,,,,4027,,221945,,11141,,,
11-May-13,,,,27887,71286,204854,,94503,,,,4034,,221924,,11254,,,
12-May-13,,,,28166,71317,208265,,94704,,,,4048,,221890,,11621,,,
13-May-13,,,,28451,71338,210898,,94867,,,,4046,,221854,,,,,
14-May-13,,,,28613,,213183,,94916,,,,4044,,221883,,12267,,,
15-May-13,,,,28812,71368,215654,,95082,,,,4048,,,,12682,,,
16-May-13,,,,28967,71386,217866,,95233,,,,4046,,221865,,12974,,,
17-May-13,,,,29122,71411,219768,,95292,,,,4048,,221840,,13378,,,
18-May-13,,,,29292,71425,222163,,95337,,,,4049,,221812,,13947,,,
19-May-13,,,,29580,71453,224495,,95827,,,,4058,,221797,,14236,,,
20-May-13,,,,29818,71492,226323,,96079,,,,4057,,221771,,15215,,,
21-May-13,,,,30078,71598,227866,,96352,,,,4064,,221747,,15281,,,
22-May-13,,,,30178,71603,229536,,96550,,,,4067,,221744,,15655,,,
23-May-13,,,,30307,71701,231359,,96644,,,,4065,,221707,,16069,,,
24-May-13,,,,30472,71707,232977,,96718,,,,4062,,221705,,16205,,,
25-May-13,,,,30643,71726,235437,,96837,,,,4063,,221219,,16421,,,
26-May-13,,,,30899,71755,237889,,97327,,,,4071,,220944,,16765,,,
27-May-13,,,,31230,71834,240122,,97609,,,,4074,,220911,,16994,,,
28-May-13,,,,31306,71906,243216,,97830,,,,4067,,220888,,17281,,,
29-May-13,,,,31526,71946,245791,,98030,,,,4115,,220868,,17526,,,
30-May-13,,,,31713,72002,248118,,98153,,,,4137,,220847,,17751,,,
31-May-13,,,,31923,72015,249889,,98361,,,,4150,,220867,,17995,,,
1-Jun-13,,,,32104,72059,252136,,98711,,,,,,220899,,18191,,,
2-Jun-13,,,,32479,72084,254605,,98830,,,,4154,,220911,,18575,,,
3-Jun-13,,,,32710,72141,256394,,99256,,,,4157,,220904,,19504,,,
4-Jun-13,,,,32791,72154,258418,,99426,,,,4161,,220872,,20777,,,
5-Jun-13,,,,33047,72184,260634,,99535,,,,,,,,21339,,,
6-Jun-13,,,,33159,72202,262606,,99686,,,,4162,,220852,,21867,,,
7-Jun-13,,,,33457,72219,264609,,99847,,,,4169,,220853,,22303,,,
8-Jun-13,,,,33659,72235,266389,,100163,,,,,,220873,,22548,,,
9-Jun-13,,,,33797,72301,268544,,100519,,,,4177,,,,22794,,,
10-Jun-13,,,,34048,72306,271223,,100812,,,,4184,,220853,,23031,,,
11-Jun-13,,,,34274,72336,273301,,101288,,,,4195,,220856,,23319,,,
12-Jun-13,,,,34595,72430,275625,,101429,,,,4213,,220835,,23508,,,
13-Jun-13,,,,34724,72592,278639,,101760,,,,4239,,220831,,23891,,,
14-Jun-13,,,,35110,72751,281307,,102202,,,,4266,,220854,,24076,,,
15-Jun-13,,,,35160,72883,284156,,102777,,,,4284,,220848,,24415,,,
16-Jun-13,,,,35451,72965,286412,,103493,,,,4299,,220836,,25109,,,
17-Jun-13,,,,35665,73240,289855,,103796,,,,4315,,220810,,25224,,,
18-Jun-13,,,,36064,73342,292810,,104268,,,,4318,,220783,,25638,,,
19-Jun-13,,,,36174,73549,296690,,104611,,,,4336,,220758,,26203,,,
20-Jun-13,,,,36496,73614,300361,,104915,,,,4358,,220727,,26846,,,
21-Jun-13,,,,36628,73717,303565,,105243,,,,4375,,220693,,27269,,,
22-Jun-13,,,,36962,73773,306392,,105558,,,,4390,,220665,,27401,,,
23-Jun-13,,,,36986,73863,309119,,106003,,,,4392,,220636,,27686,,,
24-Jun-13,,,,37259,73989,311683,,106233,,,,4406,,220609,,28079,,,
25-Jun-13,,,,37522,74036,314492,,106531,,,,4413,,220564,,28498,,,
26-Jun-13,,,,37642,74081,317033,,106823,,,,4422,,220563,,29140,,,
27-Jun-13,,,,37888,,320863,,107226,,,,4446,,220517,,29591,,,
28-Jun-13,,,,38235,74209,324265,,107419,,,,4453,,220507,,30046,,,
29-Jun-13,,,,38589,74285,326169,,107572,,,,4460,,220495,,30210,,,
30-Jun-13,,,,,74292,330156,,107638,,,,4513,,220446,,30408,,,
1-Jul-13,,,,38946,74663,333620,,108400,,,,4539,,220427,,30823,,,
2-Jul-13,,,,39213,74824,337263,,108848,,,,4548,,220404,,31392,,,
3-Jul-13,,,,39454,74946,340690,,109125,,,,4556,,220366,,32062,,,
4-Jul-13,,,,39749,74967,343380,,109444,,,,4557,0,220337,,32315,,,
5-Jul-13,,,,40169,75058,346176,,109720,,,,4586,,220311,,32739,,,
