Date	Technoblade	Technothepig	StudioLORE	Derp Squad
Bar colors	#f59e9d	#c3ecb0	#ffaf6d	#689f39
Bar images	x	x	x	x
"Nov 22, 2015"	111		0	0
"Nov 23, 2015"	89		0	0
"Nov 24, 2015"	76		0	0
"Nov 25, 2015"	111		0	0
"Nov 26, 2015"	84		0	0
"Nov 27, 2015"	76		0	0
"Nov 28, 2015"	132		0	0
"Nov 29, 2015"	118		0	0
"Nov 30, 2015"	112		0	0
"Dec 01, 2015"	75		0	0
"Dec 02, 2015"	85		0	0
"Dec 03, 2015"	64		1	0
"Dec 04, 2015"	61		0	0
"Dec 05, 2015"	153		0	0
"Dec 06, 2015"	124		0	0
"Dec 07, 2015"	80		0	0
"Dec 08, 2015"	56		0	0
"Dec 09, 2015"	82		0	0
"Dec 10, 2015"	67		0	0
"Dec 11, 2015"	64		0	0
"Dec 12, 2015"	125		0	0
"Dec 13, 2015"	139		0	0
"Dec 14, 2015"	112		0	0
"Dec 15, 2015"	72		0	0
"Dec 16, 2015"	71		0	0
"Dec 17, 2015"	70		0	0
"Dec 18, 2015"	61		0	0
"Dec 19, 2015"	91		0	0
"Dec 20, 2015"	99		0	0
"Dec 21, 2015"	88		0	0
"Dec 22, 2015"	83		0	0
"Dec 23, 2015"	77		0	0
"Dec 24, 2015"	108		0	0
"Dec 25, 2015"	132		0	0
"Dec 26, 2015"	246		0	0
"Dec 27, 2015"	470		0	0
"Dec 28, 2015"	329		0	0
"Dec 29, 2015"	293		1	0
"Dec 30, 2015"	280		0	0
"Dec 31, 2015"	281		0	0
"Jan 01, 2016"	446		0	0
"Jan 02, 2016"	353		0	0
"Jan 03, 2016"	329		0	0
"Jan 04, 2016"	145		0	0
"Jan 05, 2016"	171		0	0
"Jan 06, 2016"	170		0	0
"Jan 07, 2016"	150		0	0
"Jan 08, 2016"	159		0	0
"Jan 09, 2016"	274		0	0
"Jan 10, 2016"	198		0	0
"Jan 11, 2016"	124		0	0
"Jan 12, 2016"	183		0	0
"Jan 13, 2016"	244		0	0
"Jan 14, 2016"	252		0	0
"Jan 15, 2016"	233		0	0
"Jan 16, 2016"	229		0	0
"Jan 17, 2016"	200		0	0
"Jan 18, 2016"	190		0	0
"Jan 19, 2016"	121		0	0
"Jan 20, 2016"	194		0	0
"Jan 21, 2016"	161		0	0
"Jan 22, 2016"	173		0	0
"Jan 23, 2016"	94		0	0
"Jan 24, 2016"	77		0	0
"Jan 25, 2016"	151		1	0
"Jan 26, 2016"	201		0	0
"Jan 27, 2016"	210		0	0
"Jan 28, 2016"	130		0	0
"Jan 29, 2016"	205		0	0
"Jan 30, 2016"	335		0	0
"Jan 31, 2016"	282		0	0
"Feb 01, 2016"	134		0	0
"Feb 02, 2016"	128		0	0
"Feb 03, 2016"	126		0	0
"Feb 04, 2016"	151		0	0
"Feb 05, 2016"	60		0	0
"Feb 06, 2016"	63		0	0
"Feb 07, 2016"	83		0	0
"Feb 08, 2016"	88		0	0
"Feb 09, 2016"	106		0	0
"Feb 10, 2016"	139		0	0
"Feb 11, 2016"	242		0	0
"Feb 12, 2016"	856		0	0
"Feb 13, 2016"	589		0	0
"Feb 14, 2016"	499		0	0
"Feb 15, 2016"	336		0	0
"Feb 16, 2016"	235		0	0
"Feb 17, 2016"	16		0	0
"Feb 18, 2016"	130		0	0
"Feb 19, 2016"	189		0	0
"Feb 20, 2016"	197		1	0
"Feb 21, 2016"	281		0	0
"Feb 22, 2016"	1797		0	0
"Feb 23, 2016"	1194		0	0
"Feb 24, 2016"	419		0	0
"Feb 25, 2016"	115		0	0
"Feb 26, 2016"	145		0	0
"Feb 27, 2016"	242		0	0
"Feb 28, 2016"	239		0	0
"Feb 29, 2016"	122		0	0
"Mar 01, 2016"	135		0	0
"Mar 02, 2016"	134		0	0
"Mar 03, 2016"	131		0	0
"Mar 04, 2016"	153		0	0
"Mar 05, 2016"	196		0	0
"Mar 06, 2016"	151		0	0
"Mar 07, 2016"	116		0	0
"Mar 08, 2016"	66		0	0
"Mar 09, 2016"	91		0	0
"Mar 10, 2016"	186		0	0
"Mar 11, 2016"	13		0	0
"Mar 12, 2016"	77		0	1
"Mar 13, 2016"	122		0	0
"Mar 14, 2016"	94		0	0
"Mar 15, 2016"	122		0	0
"Mar 16, 2016"	81		0	0
"Mar 17, 2016"	109		1	0
"Mar 18, 2016"	107		0	0
"Mar 19, 2016"	203		0	0
"Mar 20, 2016"	137		0	0
"Mar 21, 2016"	132		0	0
"Mar 22, 2016"	100		0	0
"Mar 23, 2016"	80		0	0
"Mar 24, 2016"	129		0	0
"Mar 25, 2016"	148		0	0
"Mar 26, 2016"	157		0	0
"Mar 27, 2016"	156		0	0
"Mar 28, 2016"	109		0	0
"Mar 29, 2016"	105		0	0
"Mar 30, 2016"	101		0	0
"Mar 31, 2016"	103		0	0
"Apr 01, 2016"	78		0	0
"Apr 02, 2016"	135		0	0
"Apr 03, 2016"	157		0	0
"Apr 04, 2016"	97		0	0
"Apr 05, 2016"	90		0	0
"Apr 06, 2016"	104		0	0
"Apr 07, 2016"	57		0	0
"Apr 08, 2016"	39		0	0
"Apr 09, 2016"	61		0	0
"Apr 10, 2016"	79		0	0
"Apr 11, 2016"	64		0	0
"Apr 12, 2016"	75		0	0
"Apr 13, 2016"	80		1	0
"Apr 14, 2016"	96		0	0
"Apr 15, 2016"	66		0	0
"Apr 16, 2016"	201		0	0
"Apr 17, 2016"	77		0	0
"Apr 18, 2016"	139		0	0
"Apr 19, 2016"	143		0	0
"Apr 20, 2016"	112		0	0
"Apr 21, 2016"	58		0	0
"Apr 22, 2016"	70		0	0
"Apr 23, 2016"	110		0	0
"Apr 24, 2016"	99		0	0
"Apr 25, 2016"	96		0	0
"Apr 26, 2016"	62		0	0
"Apr 27, 2016"	68		0	0
"Apr 28, 2016"	31		0	0
"Apr 29, 2016"	94		0	0
"Apr 30, 2016"	78		0	0
"May 01, 2016"	98		0	0
"May 02, 2016"	38		0	0
"May 03, 2016"	63		0	0
"May 04, 2016"	80		0	0
"May 05, 2016"	94		0	0
"May 06, 2016"	58		0	0
"May 07, 2016"	113		0	0
"May 08, 2016"	108		0	0
"May 09, 2016"	107		1	0
"May 10, 2016"	126		0	0
"May 11, 2016"	49		0	0
"May 12, 2016"	81		0	0
"May 13, 2016"	95		0	0
"May 14, 2016"	93		0	0
"May 15, 2016"	128		0	0
"May 16, 2016"	114		0	0
"May 17, 2016"	71		0	0
"May 18, 2016"	75		0	0
"May 19, 2016"	80		0	0
"May 20, 2016"	81		0	0
"May 21, 2016"	125		0	0
"May 22, 2016"	151		0	0
"May 23, 2016"	93		0	0
"May 24, 2016"	97		0	0
"May 25, 2016"	92		0	0
"May 26, 2016"	73		0	0
"May 27, 2016"	80		0	0
"May 28, 2016"	154		0	0
"May 29, 2016"	131		0	0
"May 30, 2016"	157		0	0
"May 31, 2016"	85		0	0
"Jun 01, 2016"	273		0	0
"Jun 02, 2016"	274		0	0
"Jun 03, 2016"	238		0	0
"Jun 04, 2016"	253		0	0
"Jun 05, 2016"	192		1	0
"Jun 06, 2016"	147		0	0
"Jun 07, 2016"	165		0	0
"Jun 08, 2016"	143		0	0
"Jun 09, 2016"	150		0	0
"Jun 10, 2016"	118		0	0
"Jun 11, 2016"	164		0	0
"Jun 12, 2016"	159		0	0
"Jun 13, 2016"	138		0	0
"Jun 14, 2016"	389		0	0
"Jun 15, 2016"	179		0	0
"Jun 16, 2016"	179		0	0
"Jun 17, 2016"	178		0	0
"Jun 18, 2016"	192		0	0
"Jun 19, 2016"	174		0	0
"Jun 20, 2016"	201		0	0
"Jun 21, 2016"	173		0	0
"Jun 22, 2016"	194		0	0
"Jun 23, 2016"	318		0	0
"Jun 24, 2016"	1750		0	0
"Jun 25, 2016"	1944		0	0
"Jun 26, 2016"	1413		0	0
"Jun 27, 2016"	1429		0	0
"Jun 28, 2016"	-1411		0	0
"Jun 29, 2016"	747		0	0
"Jun 30, 2016"	662		0	0
"Jul 01, 2016"	692		1	0
"Jul 02, 2016"	120		0	0
"Jul 03, 2016"	189		0	0
"Jul 04, 2016"	196		0	0
"Jul 05, 2016"	264		0	0
"Jul 06, 2016"	186		0	0
"Jul 07, 2016"	180		0	0
"Jul 08, 2016"	205		0	0
"Jul 09, 2016"	199		0	0
"Jul 10, 2016"	179		0	0
"Jul 11, 2016"	193		0	0
"Jul 12, 2016"	175		0	0
"Jul 13, 2016"	170		0	0
"Jul 14, 2016"	163		0	0
"Jul 15, 2016"	120		0	0
"Jul 16, 2016"	112		0	0
"Jul 17, 2016"	127		0	0
"Jul 18, 2016"	109		0	0
"Jul 19, 2016"	133		0	0
"Jul 20, 2016"	124		0	0
"Jul 21, 2016"	110		0	0
"Jul 22, 2016"	116		0	0
"Jul 23, 2016"	65		0	0
"Jul 24, 2016"	107		0	0
"Jul 25, 2016"	93		0	0
"Jul 26, 2016"	85		0	0
"Jul 27, 2016"	96		1	0
"Jul 28, 2016"	150		0	0
"Jul 29, 2016"	116		0	0
"Jul 30, 2016"	73		0	0
"Jul 31, 2016"	145		0	0
"Aug 01, 2016"	120		0	0
"Aug 02, 2016"	145		0	0
"Aug 03, 2016"	138		0	0
"Aug 04, 2016"	151		0	0
"Aug 05, 2016"	122		0	0
"Aug 06, 2016"	168		0	0
"Aug 07, 2016"	220		0	0
"Aug 08, 2016"	157		0	0
"Aug 09, 2016"	518		0	0
"Aug 10, 2016"	1887		0	0
"Aug 11, 2016"	2125		0	0
"Aug 12, 2016"	1493		0	0
"Aug 13, 2016"	194		0	0
"Aug 14, 2016"	319		0	0
"Aug 15, 2016"	183		0	0
"Aug 16, 2016"	206		0	0
"Aug 17, 2016"	200		0	0
"Aug 18, 2016"	181		0	0
"Aug 19, 2016"	961		0	0
"Aug 20, 2016"	925		0	0
"Aug 21, 2016"	850		0	0
"Aug 22, 2016"	453		0	0
"Aug 23, 2016"	159		1	0
"Aug 24, 2016"	135		0	0
"Aug 25, 2016"	123		0	0
"Aug 26, 2016"	112		0	0
"Aug 27, 2016"	110		0	0
"Aug 28, 2016"	206		0	0
"Aug 29, 2016"	194		0	0
"Aug 30, 2016"	102		0	0
"Aug 31, 2016"	74		0	0
"Sep 01, 2016"	92		0	0
"Sep 02, 2016"	127		0	0
"Sep 03, 2016"	186		0	0
"Sep 04, 2016"	180		0	0
"Sep 05, 2016"	159		0	0
"Sep 06, 2016"	84		0	0
"Sep 07, 2016"	89		0	0
"Sep 08, 2016"	102		0	0
"Sep 09, 2016"	87		0	0
"Sep 10, 2016"	102		0	0
"Sep 11, 2016"	123		0	0
"Sep 12, 2016"	121		0	0
"Sep 13, 2016"	106		0	0
"Sep 14, 2016"	95		0	0
"Sep 15, 2016"	99		0	0
"Sep 16, 2016"	108		0	0
"Sep 17, 2016"	154		0	0
"Sep 18, 2016"	120		1	0
"Sep 19, 2016"	91		0	0
"Sep 20, 2016"	111		0	0
"Sep 21, 2016"	55		0	0
"Sep 22, 2016"	48		0	0
"Sep 23, 2016"	49		0	0
"Sep 24, 2016"	101		0	0
"Sep 25, 2016"	152		0	0
"Sep 26, 2016"	27		0	0
"Sep 27, 2016"	52		0	0
"Sep 28, 2016"	59		0	0
"Sep 29, 2016"	68		0	0
"Sep 30, 2016"	72		0	0
"Oct 01, 2016"	102		0	0
"Oct 02, 2016"	121		0	0
"Oct 03, 2016"	78		0	0
"Oct 04, 2016"	82		0	0
"Oct 05, 2016"	40		0	0
"Oct 06, 2016"	65		0	0
"Oct 07, 2016"	85		0	0
"Oct 08, 2016"	92		0	0
"Oct 09, 2016"	109		0	0
"Oct 10, 2016"	112		0	0
"Oct 11, 2016"	95		0	0
"Oct 12, 2016"	70		0	0
"Oct 13, 2016"	54		0	0
"Oct 14, 2016"	53		1	1
"Oct 15, 2016"	71		0	0
"Oct 16, 2016"	77		0	0
"Oct 17, 2016"	57		0	0
"Oct 18, 2016"	15		0	0
"Oct 19, 2016"	58		0	0
"Oct 20, 2016"	48		0	0
"Oct 21, 2016"	54		0	0
"Oct 22, 2016"	107		0	0
"Oct 23, 2016"	145		0	0
"Oct 24, 2016"	88		0	0
"Oct 25, 2016"	88		0	0
"Oct 26, 2016"	110		0	0
"Oct 27, 2016"	92		0	0
"Oct 28, 2016"	79		0	0
"Oct 29, 2016"	162		0	0
"Oct 30, 2016"	139		0	0
"Oct 31, 2016"	60		0	0
"Nov 01, 2016"	76		0	0
"Nov 02, 2016"	-47		0	0
"Nov 03, 2016"	56		0	0
"Nov 04, 2016"	32		0	0
"Nov 05, 2016"	40		0	0
"Nov 06, 2016"	116		0	0
"Nov 07, 2016"	57		0	0
"Nov 08, 2016"	55		0	0
"Nov 09, 2016"	44		0	0
"Nov 10, 2016"	45		1	0
"Nov 11, 2016"	95		0	0
"Nov 12, 2016"	133		0	0
"Nov 13, 2016"	93		0	0
"Nov 14, 2016"	76		0	0
"Nov 15, 2016"	17		0	0
"Nov 16, 2016"	-11		0	0
"Nov 17, 2016"	36		0	0
"Nov 18, 2016"	63		0	0
"Nov 19, 2016"	65		0	0
"Nov 20, 2016"	69		0	0
"Nov 21, 2016"	28		0	0
"Nov 22, 2016"	21		0	0
"Nov 23, 2016"	44		0	0
"Nov 24, 2016"	64		0	0
"Nov 25, 2016"	74		0	0
"Nov 26, 2016"	99		0	0
"Nov 27, 2016"	105		0	0
"Nov 28, 2016"	64		0	0
"Nov 29, 2016"	84		0	0
"Nov 30, 2016"	56		0	0
"Dec 01, 2016"	79		0	0
"Dec 02, 2016"	30		0	0
"Dec 03, 2016"	60		0	0
"Dec 04, 2016"	40		0	0
"Dec 05, 2016"	51		0	0
"Dec 06, 2016"	83		1	0
"Dec 07, 2016"	72		0	0
"Dec 08, 2016"	57		0	0
"Dec 09, 2016"	63		0	0
"Dec 10, 2016"	133		0	0
"Dec 11, 2016"	104		0	0
"Dec 12, 2016"	124		0	0
"Dec 13, 2016"	107		0	0
"Dec 14, 2016"	56		0	0
"Dec 15, 2016"	82		0	0
"Dec 16, 2016"	79		0	0
"Dec 17, 2016"	207		0	0
"Dec 18, 2016"	169		0	0
"Dec 19, 2016"	87		0	0
"Dec 20, 2016"	80		0	0
"Dec 21, 2016"	89		0	0
"Dec 22, 2016"	71		0	0
"Dec 23, 2016"	89		0	0
"Dec 24, 2016"	38		0	0
"Dec 25, 2016"	74		0	0
"Dec 26, 2016"	140		0	0
"Dec 27, 2016"	118		0	0
"Dec 28, 2016"	93		0	0
"Dec 29, 2016"	109		0	0
"Dec 30, 2016"	111		0	0
"Dec 31, 2016"	96		0	0
"Jan 01, 2017"	113		0	0
"Jan 02, 2017"	102		1	0
"Jan 03, 2017"	116		0	0
"Jan 04, 2017"	238		0	0
"Jan 05, 2017"	104		0	0
"Jan 06, 2017"	83		0	0
"Jan 07, 2017"	131		0	0
"Jan 08, 2017"	120		0	0
"Jan 09, 2017"	86		0	0
"Jan 10, 2017"	69		0	0
"Jan 11, 2017"	76		0	0
"Jan 12, 2017"	96		0	0
"Jan 13, 2017"	109		0	0
"Jan 14, 2017"	115		0	0
"Jan 15, 2017"	126		0	0
"Jan 16, 2017"	192		0	0
"Jan 17, 2017"	157		0	0
"Jan 18, 2017"	189		0	0
"Jan 19, 2017"	185		0	0
"Jan 20, 2017"	168		0	0
"Jan 21, 2017"	214		0	0
"Jan 22, 2017"	274		0	0
"Jan 23, 2017"	166		0	0
"Jan 24, 2017"	173		0	0
"Jan 25, 2017"	174		0	0
"Jan 26, 2017"	78		0	0
"Jan 27, 2017"	112		0	0
"Jan 28, 2017"	219		1	0
"Jan 29, 2017"	334		0	0
"Jan 30, 2017"	231		0	0
"Jan 31, 2017"	162		0	0
"Feb 01, 2017"	167		0	0
"Feb 02, 2017"	171		0	0
"Feb 03, 2017"	102		0	0
"Feb 04, 2017"	94		0	0
"Feb 05, 2017"	130		0	0
"Feb 06, 2017"	58		0	0
"Feb 07, 2017"	125		0	0
"Feb 08, 2017"	35		0	0
"Feb 09, 2017"	199		0	0
"Feb 10, 2017"	74		0	0
"Feb 11, 2017"	139		0	0
"Feb 12, 2017"	106		0	0
"Feb 13, 2017"	148		0	0
"Feb 14, 2017"	124		0	0
"Feb 15, 2017"	210		0	0
"Feb 16, 2017"	308		0	0
"Feb 17, 2017"	726		0	0
"Feb 18, 2017"	694		0	0
"Feb 19, 2017"	626		0	0
"Feb 20, 2017"	723		0	0
"Feb 21, 2017"	328		0	0
"Feb 22, 2017"	475		0	0
"Feb 23, 2017"	411		1	0
"Feb 24, 2017"	397		0	0
"Feb 25, 2017"	681		0	0
"Feb 26, 2017"	1192		0	0
"Feb 27, 2017"	1659		0	0
"Feb 28, 2017"	1295		0	0
"Mar 01, 2017"	775		0	0
"Mar 02, 2017"	1016		0	0
"Mar 03, 2017"	754		0	0
"Mar 04, 2017"	493		0	0
"Mar 05, 2017"	961		0	0
"Mar 06, 2017"	929		0	0
"Mar 07, 2017"	450		0	0
"Mar 08, 2017"	530		0	0
"Mar 09, 2017"	192		0	0
"Mar 10, 2017"	55		0	0
"Mar 11, 2017"	103		0	0
"Mar 12, 2017"	120		0	0
"Mar 13, 2017"	162		0	0
"Mar 14, 2017"	189		0	0
"Mar 15, 2017"	162		0	0
"Mar 16, 2017"	126		0	0
"Mar 17, 2017"	150		0	0
"Mar 18, 2017"	160		0	0
"Mar 19, 2017"	194		0	0
"Mar 20, 2017"	177		0	0
"Mar 21, 2017"	143		0	0
"Mar 22, 2017"	136		1	0
"Mar 23, 2017"	193		0	0
"Mar 24, 2017"	223		0	0
"Mar 25, 2017"	235		0	0
"Mar 26, 2017"	274		0	0
"Mar 27, 2017"	239		0	0
"Mar 28, 2017"	220		0	0
"Mar 29, 2017"	192		0	0
"Mar 30, 2017"	222		0	0
"Mar 31, 2017"	193		0	0
"Apr 01, 2017"	252		0	0
"Apr 02, 2017"	216		0	0
"Apr 03, 2017"	162		0	0
"Apr 04, 2017"	254		0	0
"Apr 05, 2017"	220		0	0
"Apr 06, 2017"	169		0	0
"Apr 07, 2017"	144		0	0
"Apr 08, 2017"	157		0	0
"Apr 09, 2017"	211		0	0
"Apr 10, 2017"	188		0	0
"Apr 11, 2017"	290		0	0
"Apr 12, 2017"	212		0	0
"Apr 13, 2017"	167		0	0
"Apr 14, 2017"	325		0	0
"Apr 15, 2017"	287		0	0
"Apr 16, 2017"	238		0	0
"Apr 17, 2017"	862		1	0
"Apr 18, 2017"	477		0	0
"Apr 19, 2017"	277		0	0
"Apr 20, 2017"	221		0	0
"Apr 21, 2017"	167		0	0
"Apr 22, 2017"	273		0	0
"Apr 23, 2017"	402		0	0
"Apr 24, 2017"	338		0	0
"Apr 25, 2017"	284		0	0
"Apr 26, 2017"	217		0	0
"Apr 27, 2017"	224		0	0
"Apr 28, 2017"	254		0	0
"Apr 29, 2017"	307		0	0
"Apr 30, 2017"	389		0	0
"May 01, 2017"	377		0	0
"May 02, 2017"	264		0	0
"May 03, 2017"	239		0	0
"May 04, 2017"	209		0	0
"May 05, 2017"	268		0	0
"May 06, 2017"	340		0	0
"May 07, 2017"	586		0	0
"May 08, 2017"	214		0	0
"May 09, 2017"	373		0	0
"May 10, 2017"	245		0	0
"May 11, 2017"	171		0	0
"May 12, 2017"	187		0	0
"May 13, 2017"	234		0	0
"May 14, 2017"	487		1	0
"May 15, 2017"	302		0	0
"May 16, 2017"	238		0	0
"May 17, 2017"	226		0	0
"May 18, 2017"	30		0	0
"May 19, 2017"	130		0	1
"May 20, 2017"	271		0	0
"May 21, 2017"	187		0	0
"May 22, 2017"	124		0	0
"May 23, 2017"	169		0	0
"May 24, 2017"	190		0	0
"May 25, 2017"	202		0	0
"May 26, 2017"	272		0	0
"May 27, 2017"	331		0	0
"May 28, 2017"	213		0	0
"May 29, 2017"	213		0	0
"May 30, 2017"	336		0	0
"May 31, 2017"	184		0	0
"Jun 01, 2017"	273		0	0
"Jun 02, 2017"	135		0	0
"Jun 03, 2017"	215		0	0
"Jun 04, 2017"	393		0	0
"Jun 05, 2017"	767		0	0
"Jun 06, 2017"	2328		0	0
"Jun 07, 2017"	2597		0	0
"Jun 08, 2017"	2055		0	0
"Jun 09, 2017"	1244		1	0
"Jun 10, 2017"	819		0	0
"Jun 11, 2017"	1988		0	0
"Jun 12, 2017"	1528		0	0
"Jun 13, 2017"	1170		0	0
"Jun 14, 2017"	1057		0	0
"Jun 15, 2017"	1021		0	0
"Jun 16, 2017"	1123		0	0
"Jun 17, 2017"	1154		0	0
"Jun 18, 2017"	1185		0	0
"Jun 19, 2017"	1028		0	0
"Jun 20, 2017"	1107		0	0
"Jun 21, 2017"	1322		0	0
"Jun 22, 2017"	1251		0	0
"Jun 23, 2017"	1191		0	0
"Jun 24, 2017"	1381		0	0
"Jun 25, 2017"	1402		0	0
"Jun 26, 2017"	1401		0	0
"Jun 27, 2017"	1125		0	0
"Jun 28, 2017"	1554		0	0
"Jun 29, 2017"	1516		0	0
"Jun 30, 2017"	3070		0	0
"Jul 01, 2017"	1910		0	0
"Jul 02, 2017"	2175		0	0
"Jul 03, 2017"	865		0	0
"Jul 04, 2017"	2062		0	0
"Jul 05, 2017"	1609		1	0
"Jul 06, 2017"	2030		0	0
"Jul 07, 2017"	1468		0	0
"Jul 08, 2017"	2568		0	0
"Jul 09, 2017"	2048		0	0
"Jul 10, 2017"	1800		0	0
"Jul 11, 2017"	1053		0	0
"Jul 12, 2017"	539		0	0
"Jul 13, 2017"	760		0	0
"Jul 14, 2017"	436		0	0
"Jul 15, 2017"	1252		0	0
"Jul 16, 2017"	1363		0	0
"Jul 17, 2017"	840		0	0
"Jul 18, 2017"	1276		0	0
"Jul 19, 2017"	2834		0	0
"Jul 20, 2017"	4135		0	0
"Jul 21, 2017"	4198		0	0
"Jul 22, 2017"	4848		0	0
"Jul 23, 2017"	4516		0	0
"Jul 24, 2017"	5696		0	0
"Jul 25, 2017"	3040		0	0
"Jul 26, 2017"	3334		0	0
"Jul 27, 2017"	3052		0	0
"Jul 28, 2017"	6962		0	0
"Jul 29, 2017"	4497		0	0
"Jul 30, 2017"	2147		0	0
"Jul 31, 2017"	44		0	0
"Aug 01, 2017"	2722		1	0
"Aug 02, 2017"	3182		0	0
"Aug 03, 2017"	1494		0	0
"Aug 04, 2017"	1153		0	0
"Aug 05, 2017"	3566		0	0
"Aug 06, 2017"	1699		0	0
"Aug 07, 2017"	1160		0	0
"Aug 08, 2017"	1259		0	0
"Aug 09, 2017"	1369		0	0
"Aug 10, 2017"	920		0	0
"Aug 11, 2017"	1252		0	0
"Aug 12, 2017"	1397		0	0
"Aug 13, 2017"	495		0	0
"Aug 14, 2017"	715		0	0
"Aug 15, 2017"	649		0	0
"Aug 16, 2017"	611		0	0
"Aug 17, 2017"	597		0	0
"Aug 18, 2017"	714		0	0
"Aug 19, 2017"	615		0	0
"Aug 20, 2017"	465		0	0
"Aug 21, 2017"	352		0	0
"Aug 22, 2017"	545		0	0
"Aug 23, 2017"	839		0	0
"Aug 24, 2017"	437		0	0
"Aug 25, 2017"	316		0	0
"Aug 26, 2017"	578		0	0
"Aug 27, 2017"	580		1	0
"Aug 28, 2017"	609		0	0
"Aug 29, 2017"	480		0	0
"Aug 30, 2017"	594		0	0
"Aug 31, 2017"	600		0	0
"Sep 01, 2017"	886		0	0
"Sep 02, 2017"	828		0	0
"Sep 03, 2017"	1018		0	0
"Sep 04, 2017"	1285		0	0
"Sep 05, 2017"	859		0	0
"Sep 06, 2017"	745		0	0
"Sep 07, 2017"	787		0	0
"Sep 08, 2017"	616		0	0
"Sep 09, 2017"	876		0	0
"Sep 10, 2017"	952		0	0
"Sep 11, 2017"	520		0	0
"Sep 12, 2017"	473		0	0
"Sep 13, 2017"	465		0	0
"Sep 14, 2017"	491		0	0
"Sep 15, 2017"	308		0	0
"Sep 16, 2017"	452		0	0
"Sep 17, 2017"	438		0	0
"Sep 18, 2017"	360		0	0
"Sep 19, 2017"	365		0	0
"Sep 20, 2017"	507		0	0
"Sep 21, 2017"	493		0	0
"Sep 22, 2017"	371		0	0
"Sep 23, 2017"	578		1	0
"Sep 24, 2017"	909		0	0
"Sep 25, 2017"	1286		0	0
"Sep 26, 2017"	640		0	0
"Sep 27, 2017"	707		0	0
"Sep 28, 2017"	753		0	0
"Sep 29, 2017"	619		0	0
"Sep 30, 2017"	846		0	0
"Oct 01, 2017"	1583		0	0
"Oct 02, 2017"	1808		0	0
"Oct 03, 2017"	1293		0	0
"Oct 04, 2017"	1368		0	0
"Oct 05, 2017"	1698		0	0
"Oct 06, 2017"	1365		0	0
"Oct 07, 2017"	2420		0	0
"Oct 08, 2017"	2025		0	0
"Oct 09, 2017"	1456		0	0
"Oct 10, 2017"	986		0	0
"Oct 11, 2017"	1226		0	0
"Oct 12, 2017"	1294		0	0
"Oct 13, 2017"	888		0	0
"Oct 14, 2017"	2437		0	0
"Oct 15, 2017"	9077		0	0
"Oct 16, 2017"	3543		0	0
"Oct 17, 2017"	1501		0	0
"Oct 18, 2017"	1157		0	0
"Oct 19, 2017"	834		1	0
"Oct 20, 2017"	863		0	0
"Oct 21, 2017"	1068		0	0
"Oct 22, 2017"	1036		0	0
"Oct 23, 2017"	768		0	0
"Oct 24, 2017"	729		0	0
"Oct 25, 2017"	845		0	0
"Oct 26, 2017"	801		0	0
"Oct 27, 2017"	637		0	0
"Oct 28, 2017"	2599		0	0
"Oct 29, 2017"	2434		0	0
"Oct 30, 2017"	818		0	0
"Oct 31, 2017"	619		0	0
"Nov 01, 2017"	624		0	0
"Nov 02, 2017"	520		0	0
"Nov 03, 2017"	378		0	0
"Nov 04, 2017"	543		0	0
"Nov 05, 2017"	708		0	0
"Nov 06, 2017"	497		0	0
"Nov 07, 2017"	921		0	0
"Nov 08, 2017"	384		0	0
"Nov 09, 2017"	135		0	0
"Nov 10, 2017"	405		0	0
"Nov 11, 2017"	2627		0	0
"Nov 12, 2017"	1360		0	0
"Nov 13, 2017"	605		0	0
"Nov 14, 2017"	381		1	0
"Nov 15, 2017"	437		0	0
"Nov 16, 2017"	638		0	0
"Nov 17, 2017"	1322		0	0
"Nov 18, 2017"	539		0	0
"Nov 19, 2017"	571		0	0
"Nov 20, 2017"	1243		0	0
"Nov 21, 2017"	715		0	0
"Nov 22, 2017"	308		0	0
"Nov 23, 2017"	759		0	0
"Nov 24, 2017"	728		0	0
"Nov 25, 2017"	699		0	0
"Nov 26, 2017"	712		0	0
"Nov 27, 2017"	490		0	0
"Nov 28, 2017"	533		0	0
"Nov 29, 2017"	485		0	0
"Nov 30, 2017"	670		0	0
"Dec 01, 2017"	539		0	0
"Dec 02, 2017"	931		0	0
"Dec 03, 2017"	852		0	0
"Dec 04, 2017"	426		0	0
"Dec 05, 2017"	323		0	0
"Dec 06, 2017"	573		0	0
"Dec 07, 2017"	586		0	0
"Dec 08, 2017"	393		0	0
"Dec 09, 2017"	619		0	0
"Dec 10, 2017"	424		0	0
"Dec 11, 2017"	501		1	0
"Dec 12, 2017"	455		0	0
"Dec 13, 2017"	405		0	0
"Dec 14, 2017"	367		0	0
"Dec 15, 2017"	357		0	0
"Dec 16, 2017"	429		0	0
"Dec 17, 2017"	379		0	0
"Dec 18, 2017"	403		0	0
"Dec 19, 2017"	399		0	0
"Dec 20, 2017"	495		0	0
"Dec 21, 2017"	517		0	1
"Dec 22, 2017"	581		0	0
"Dec 23, 2017"	912		0	0
"Dec 24, 2017"	724		0	0
"Dec 25, 2017"	838		0	0
"Dec 26, 2017"	1009		0	0
"Dec 27, 2017"	859		0	0
"Dec 28, 2017"	725		0	0
"Dec 29, 2017"	1167		0	0
"Dec 30, 2017"	1074		0	0
"Dec 31, 2017"	816	0	0	0
"Jan 01, 2018"	806	166	0	0
"Jan 02, 2018"	732	122	0	0
"Jan 03, 2018"	676	123	0	0
