Date	Technoblade	Technothepig	StudioLORE	Derp Squad
Bar colors	#f59e9d	#c3ecb0	#ffaf6d	#689f39
Bar images	x	x	x	x
"Oct 30, 2021"	594444	11773	372	12
"Oct 31, 2021"	594445	11773	373	12
"Nov 01, 2021"	517311	9628	322	11
"Nov 02, 2021"	517310	9629	380	11
"Nov 03, 2021"	602405	9629	381	12
"Nov 04, 2021"	602405	10789	380	11
"Nov 05, 2021"	602405	10790	381	11
"Nov 06, 2021"	602405	10790	380	12
"Nov 07, 2021"	602404	10790	381	11
"Nov 08, 2021"	602405	10790	380	12
"Nov 09, 2021"	602405	10790	381	13
"Nov 10, 2021"	602405	10790	671	13
"Nov 11, 2021"	-37635	10790	671	13
"Nov 12, 2021"	-37635	11090	671	13
"Nov 13, 2021"	-37635	10484	671	13
"Nov 14, 2021"	-37635	10484	671	13
"Nov 15, 2021"	-37636	10485	671	13
"Nov 16, 2021"	-37635	10484	671	13
"Nov 17, 2021"	-37635	10485	671	13
"Nov 18, 2021"	-37635	10484	535	14
"Nov 19, 2021"	802557	10485	535	13
"Nov 20, 2021"	802557	9087	536	14
"Nov 21, 2021"	802557	10483	535	14
"Nov 22, 2021"	802558	10484	535	13
"Nov 23, 2021"	802557	10484	536	14
"Nov 24, 2021"	802557	10483	535	14
"Nov 25, 2021"	802557	10484	536	16
"Nov 26, 2021"	802557	10484	575	17
"Nov 27, 2021"	345570	10484	576	16
"Nov 28, 2021"	345571	15093	575	17
"Nov 29, 2021"	345570	199670	576	16
"Nov 30, 2021"	345570	199670	576	17
"Dec 01, 2021"	1300418	136654	770	14
"Dec 02, 2021"	1300418	136655	771	15
"Dec 03, 2021"	1300417	136655	771	31
"Dec 04, 2021"	1300418	136655	754	31
"Dec 05, 2021"	1284524	136655	754	31
"Dec 06, 2021"	1284524	49859	755	31
"Dec 07, 2021"	1284523	27632	754	31
"Dec 08, 2021"	1284524	27632	754	31
"Dec 09, 2021"	1284524	27633	755	31
"Dec 10, 2021"	1284524	27632	754	31
"Dec 11, 2021"	1284523	27633	755	31
"Dec 12, 2021"	1284524	27632	488	32
"Dec 13, 2021"	917360	27633	489	32
"Dec 14, 2021"	917361	20421	489	32
"Dec 15, 2021"	917360	16069	489	31
"Dec 16, 2021"	917360	16069	488	32
"Dec 17, 2021"	917360	16069	489	32
"Dec 18, 2021"	917361	16070	489	32
"Dec 19, 2021"	917360	16069	489	47
"Dec 20, 2021"	917360	16069	651	47
"Dec 21, 2021"	1909477	16070	652	47
"Dec 22, 2021"	1909477	13408	651	48
"Dec 23, 2021"	1909477	23916	652	47
"Dec 24, 2021"	1909477	23916	652	47
"Dec 25, 2021"	1909477	23916	651	47
"Dec 26, 2021"	1909477	23916	652	48
"Dec 27, 2021"	1909477	23916	652	25
"Dec 28, 2021"	1909477	23916	840	25
"Dec 29, 2021"	1405218	23916	841	26
"Dec 30, 2021"	1405219	41154	840	25
"Dec 31, 2021"	1405218	27727	841	26
"Jan 01, 2022"	1166528	27727	943	32
"Jan 02, 2022"	1166528	27727	943	32
"Jan 03, 2022"	1166528	27728	943	33
"Jan 04, 2022"	1166528	27727	944	35
"Jan 05, 2022"	1166528	27727	572	36
"Jan 06, 2022"	919674	27728	572	35
"Jan 07, 2022"	919674	25576	572	36
"Jan 08, 2022"	919674	20879	572	36
"Jan 09, 2022"	919675	20879	572	35
"Jan 10, 2022"	919674	20879	572	36
"Jan 11, 2022"	919674	20880	572	36
"Jan 12, 2022"	919674	20879	573	20
"Jan 13, 2022"	919674	20879	439	21
"Jan 14, 2022"	773118	20880	439	21
"Jan 15, 2022"	773118	18096	439	21
"Jan 16, 2022"	773118	17094	439	20
"Jan 17, 2022"	773118	17095	439	21
"Jan 18, 2022"	773117	17095	439	21
"Jan 19, 2022"	773118	17095	439	21
"Jan 20, 2022"	773118	17095	439	20
"Jan 21, 2022"	773118	17095	353	20
"Jan 22, 2022"	1011306	17095	354	20
"Jan 23, 2022"	1011306	13963	354	21
"Jan 24, 2022"	1011306	14712	354	20
"Jan 25, 2022"	1011306	14712	353	20
"Jan 26, 2022"	1011306	14712	354	20
"Jan 27, 2022"	1011306	14712	354	21
"Jan 28, 2022"	1011306	14712	354	13
"Jan 29, 2022"	1011306	14712	344	13
"Jan 30, 2022"	1069767	14713	345	13
"Jan 31, 2022"	1069766	12873	345	13
"Feb 01, 2022"	936903	16032	359	15
"Feb 02, 2022"	936904	16032	360	15
"Feb 03, 2022"	936903	16032	360	15
"Feb 04, 2022"	936903	16032	360	15
"Feb 05, 2022"	936904	16032	360	20
"Feb 06, 2022"	936903	16032	365	20
"Feb 07, 2022"	723033	16032	365	20
"Feb 08, 2022"	723034	13304	366	20
"Feb 09, 2022"	723033	14034	365	20
"Feb 10, 2022"	723034	14034	365	20
"Feb 11, 2022"	723033	14035	366	20
"Feb 12, 2022"	723033	14034	365	21
"Feb 13, 2022"	723034	14035	366	14
"Feb 14, 2022"	723033	14034	271	14
"Feb 15, 2022"	650687	14035	271	14
"Feb 16, 2022"	650687	14168	271	14
"Feb 17, 2022"	650687	14044	272	14
"Feb 18, 2022"	650687	14044	271	14
"Feb 19, 2022"	650686	14044	271	14
"Feb 20, 2022"	650687	14045	271	15
"Feb 21, 2022"	650687	14044	272	14
"Feb 22, 2022"	650687	14044	293	14
"Feb 23, 2022"	534798	14045	294	15
"Feb 24, 2022"	534798	11398	294	14
"Feb 25, 2022"	534798	11694	294	14
"Feb 26, 2022"	534797	11694	294	15
"Feb 27, 2022"	534798	11694	294	14
"Feb 28, 2022"	534798	11695	294	15
"Mar 01, 2022"	479267	7995	295	16
"Mar 02, 2022"	479266	7995	282	17
"Mar 03, 2022"	508409	7996	282	17
"Mar 04, 2022"	508409	25938	282	17
"Mar 05, 2022"	508409	10687	282	16
"Mar 06, 2022"	508409	10688	282	17
"Mar 07, 2022"	508409	10687	282	17
"Mar 08, 2022"	508409	10688	282	17
"Mar 09, 2022"	508409	10687	283	15
"Mar 10, 2022"	508409	10688	261	16
"Mar 11, 2022"	578311	10688	261	15
"Mar 12, 2022"	578311	10522	261	16
"Mar 13, 2022"	578310	10731	261	16
"Mar 14, 2022"	578311	10731	261	15
"Mar 15, 2022"	578311	10731	261	16
"Mar 16, 2022"	578311	10731	261	16
"Mar 17, 2022"	578310	10731	262	17
"Mar 18, 2022"	578311	10731	228	17
"Mar 19, 2022"	519462	10731	228	17
"Mar 20, 2022"	519462	9596	228	17
"Mar 21, 2022"	519461	8158	229	17
"Mar 22, 2022"	519462	8159	228	17
"Mar 23, 2022"	519462	8159	228	17
"Mar 24, 2022"	519462	8159	228	17
"Mar 25, 2022"	519461	8159	229	9
"Mar 26, 2022"	519462	8159	223	10
"Mar 27, 2022"	372038	8159	223	9
"Mar 28, 2022"	372039	12409	224	10
"Mar 29, 2022"	372038	12248	223	9
"Mar 30, 2022"	372039	12248	223	10
"Mar 31, 2022"	372038	12249	224	10
"Apr 01, 2022"	1472011	13643	215	10
"Apr 02, 2022"	1472012	13644	215	12
"Apr 03, 2022"	1472011	13643	237	12
"Apr 04, 2022"	689560	13644	237	13
"Apr 05, 2022"	689560	14096	238	12
"Apr 06, 2022"	689560	12305	237	12
"Apr 07, 2022"	689560	12306	238	13
"Apr 08, 2022"	689560	12306	237	12
"Apr 09, 2022"	689560	12305	238	12
"Apr 10, 2022"	689560	12306	237	13
"Apr 11, 2022"	689560	12306	238	11
"Apr 12, 2022"	561865	12306	251	12
"Apr 13, 2022"	561865	10710	251	11
"Apr 14, 2022"	561864	10913	251	12
"Apr 15, 2022"	561865	10913	251	12
"Apr 16, 2022"	561865	10914	251	11
"Apr 17, 2022"	561865	10913	251	12
"Apr 18, 2022"	561864	10914	251	12
"Apr 19, 2022"	561865	10913	251	24
"Apr 20, 2022"	466768	10914	233	24
"Apr 21, 2022"	466768	7520	234	24
"Apr 22, 2022"	466768	7520	234	24
"Apr 23, 2022"	466768	7521	234	24
"Apr 24, 2022"	466768	7520	234	24
"Apr 25, 2022"	466768	7520	234	24
"Apr 26, 2022"	466768	7521	234	24
"Apr 27, 2022"	466768	7520	234	9
"Apr 28, 2022"	455720	7521	192	9
"Apr 29, 2022"	455721	9143	192	9
"Apr 30, 2022"	455720	7819	192	9
"May 01, 2022"	437370	6984	187	8
"May 02, 2022"	437369	6984	187	9
"May 03, 2022"	437370	6985	187	8
"May 04, 2022"	437369	6984	187	9
"May 05, 2022"	437370	6984	187	9
"May 06, 2022"	398346	6985	188	10
"May 07, 2022"	398347	7417	181	11
"May 08, 2022"	398346	8132	181	11
"May 09, 2022"	398346	8133	181	11
"May 10, 2022"	398346	8132	181	10
"May 11, 2022"	398347	8133	181	11
"May 12, 2022"	398346	8132	181	11
"May 13, 2022"	398346	8133	181	11
"May 14, 2022"	386404	8133	181	65
"May 15, 2022"	386403	10476	266	66
"May 16, 2022"	386404	10476	266	66
"May 17, 2022"	386404	10476	266	66
"May 18, 2022"	386403	10476	267	66
"May 19, 2022"	386404	10476	266	66
"May 20, 2022"	386403	10476	266	66
"May 21, 2022"	386404	10476	266	66
"May 22, 2022"	351395	10476	267	48
"May 23, 2022"	351396	12457	223	48
"May 24, 2022"	351395	12457	223	48
"May 25, 2022"	351395	12458	223	48
"May 26, 2022"	351395	12457	223	48
"May 27, 2022"	351396	12457	223	48
"May 28, 2022"	351395	12458	223	48
"May 29, 2022"	351395	12457	223	48
"May 30, 2022"	639356	12458	224	48
"May 31, 2022"	639355	30881	270	38
"Jun 01, 2022"	389254	13069	222	25
"Jun 02, 2022"	389253	13069	223	25
"Jun 03, 2022"	389254	13069	223	25
"Jun 04, 2022"	389253	13069	223	26
"Jun 05, 2022"	389254	13069	223	25
"Jun 06, 2022"	389253	13069	223	25
"Jun 07, 2022"	3604888	13069	223	26
"Jun 08, 2022"	3604888	36926	239	27
"Jun 09, 2022"	3604887	18220	240	28
"Jun 10, 2022"	3604888	18220	240	27
"Jun 11, 2022"	3604888	18221	240	28
"Jun 12, 2022"	3604888	18220	240	28
"Jun 13, 2022"	3604887	18221	240	27
"Jun 14, 2022"	3604888	18220	240	28
"Jun 15, 2022"	572382	18221	240	28
"Jun 16, 2022"	572381	10519	258	30
"Jun 17, 2022"	572382	10519	258	31
"Jun 18, 2022"	572381	10519	259	30
"Jun 19, 2022"	572382	10519	258	31
"Jun 20, 2022"	572381	10519	258	31
"Jun 21, 2022"	572382	10519	259	30
"Jun 22, 2022"	572381	10519	258	31
"Jun 23, 2022"	484133	10519	259	31
"Jun 24, 2022"	484132	11949	2414	17
"Jun 25, 2022"	484133	49276	2414	17
"Jun 26, 2022"	484133	49276	2414	17
"Jun 27, 2022"	484132	49276	2415	18
"Jun 28, 2022"	484133	49276	2414	17
"Jun 29, 2022"	484132	49276	2414	17
"Jun 30, 2022"	484133	49276	2415	18
"Jul 01, 2022"	15549800	154460	15424	2053
"Jul 02, 2022"	15549800	154461	6409	938
"Jul 03, 2022"	15549799	144661	6410	938
"Jul 04, 2022"	15549800	144661	6409	938
"Jul 05, 2022"	15549800	144662	6410	938
"Jul 06, 2022"	15549800	144661	6409	938
"Jul 07, 2022"	15549799	144661	6410	938
"Jul 08, 2022"	15549800	144662	6409	938
"Jul 09, 2022"	4682513	144661	6410	939
"Jul 10, 2022"	4682513	144662	2705	500
"Jul 11, 2022"	4682512	72141	2705	501
"Jul 12, 2022"	4682513	72142	2705	500
"Jul 13, 2022"	4682513	72142	2705	501
"Jul 14, 2022"	4682513	72142	2705	500
"Jul 15, 2022"	4682512	72141	2705	501
"Jul 16, 2022"	4682513	72142	2705	500
"Jul 17, 2022"	1883966	72142	2706	501
"Jul 18, 2022"	1883966	72142	1990	180
"Jul 19, 2022"	1883965	44558	1991	181
"Jul 20, 2022"	1883966	44559	1990	181
"Jul 21, 2022"	1883966	44558	1991	181
"Jul 22, 2022"	1883966	44559	1991	181
"Jul 23, 2022"	1883965	44559	1990	181
"Jul 24, 2022"	1883966	44558	1991	181
"Jul 25, 2022"	1366936	44559	1991	181
"Jul 26, 2022"	1366936	44559	1276	147
"Jul 27, 2022"	1366936	24423	1277	148
"Jul 28, 2022"	1366936	24423	1277	148
"Jul 29, 2022"	1366936	24423	1277	147
"Jul 30, 2022"	1366936	24423	1277	148
"Jul 31, 2022"	1366936	24423	1277	148
"Aug 01, 2022"	1261074	20619	918	117
"Aug 02, 2022"	972448	20619	918	117
"Aug 03, 2022"	972449	20620	871	83
"Aug 04, 2022"	972448	18220	871	83
"Aug 05, 2022"	972448	18221	871	83
"Aug 06, 2022"	972448	18220	871	83
"Aug 07, 2022"	972449	18221	871	83
"Aug 08, 2022"	972448	18221	871	83
"Aug 09, 2022"	972448	18220	871	83
"Aug 10, 2022"	670817	18221	871	83
"Aug 11, 2022"	670817	18221	843	73
"Aug 12, 2022"	670816	15076	843	74
"Aug 13, 2022"	670817	15076	843	74
"Aug 14, 2022"	670817	15076	844	74
"Aug 15, 2022"	670817	15076	843	73
"Aug 16, 2022"	670816	15076	843	74
"Aug 17, 2022"	670817	15076	843	74
"Aug 18, 2022"	479340	15076	844	74
"Aug 19, 2022"	479339	15077	677	42
"Aug 20, 2022"	479340	10422	677	43
"Aug 21, 2022"	479339	10423	677	42
"Aug 22, 2022"	479340	10422	678	43
"Aug 23, 2022"	479339	10423	677	43
"Aug 24, 2022"	479340	10423	677	42
"Aug 25, 2022"	479339	10422	677	43
"Aug 26, 2022"	413645	10423	678	43
"Aug 27, 2022"	413645	10423	610	71
"Aug 28, 2022"	413645	13193	610	71
"Aug 29, 2022"	413645	13194	611	71
"Aug 30, 2022"	413645	13193	610	71
"Aug 31, 2022"	413645	13194	611	71
"Sep 01, 2022"	184178	10665	475	47
"Sep 02, 2022"	184178	10665	475	48
"Sep 03, 2022"	405560	10665	475	48
"Sep 04, 2022"	405560	10665	465	34
"Sep 05, 2022"	405560	7071	465	34
"Sep 06, 2022"	405560	7071	465	35
"Sep 07, 2022"	405560	7071	465	34
"Sep 08, 2022"	405560	7071	465	34
"Sep 09, 2022"	405560	7071	465	35
"Sep 10, 2022"	405560	7071	465	34
"Sep 11, 2022"	273137	7071	466	35
"Sep 12, 2022"	273137	7071	328	29
"Sep 13, 2022"	273136	4823	328	30
"Sep 14, 2022"	273137	4824	329	30
"Sep 15, 2022"	273137	4823	328	30
"Sep 16, 2022"	273137	4824	328	29
"Sep 17, 2022"	273136	4824	329	30
"Sep 18, 2022"	273137	4823	328	30
"Sep 19, 2022"	267866	4824	329	30
"Sep 20, 2022"	267866	4824	285	31
"Sep 21, 2022"	267866	4178	285	31
"Sep 22, 2022"	267866	4178	285	32
"Sep 23, 2022"	267865	4178	286	31
"Sep 24, 2022"	267866	4179	285	31
"Sep 25, 2022"	267866	4178	285	32
"Sep 26, 2022"	267866	4178	285	31
"Sep 27, 2022"	263194	4178	286	32
"Sep 28, 2022"	263194	4179	262	53
"Sep 29, 2022"	263194	3870	262	53
"Sep 30, 2022"	263194	3871	263	54
"Oct 01, 2022"	333858	6257	350	39
"Oct 02, 2022"	333858	6257	350	39
"Oct 03, 2022"	333857	6258	350	39
"Oct 04, 2022"	333858	6257	350	39
"Oct 05, 2022"	284331	6257	350	39
"Oct 06, 2022"	284331	6258	305	26
"Oct 07, 2022"	284331	5825	306	26
"Oct 08, 2022"	284332	5825	306	26
"Oct 09, 2022"	284331	5826	306	26
"Oct 10, 2022"	284331	5825	306	26
"Oct 11, 2022"	284331	5825	306	26
"Oct 12, 2022"	284331	5826	306	26
"Oct 13, 2022"	320245	5825	306	26
"Oct 14, 2022"	320244	5826	380	30
"Oct 15, 2022"	320245	7034	380	30
"Oct 16, 2022"	320245	7035	380	31
"Oct 17, 2022"	320244	7034	380	30
"Oct 18, 2022"	320245	7035	380	30
"Oct 19, 2022"	320244	7034	380	31
"Oct 20, 2022"	320245	7035	380	30
"Oct 21, 2022"	503526	7034	381	31
"Oct 22, 2022"	503526	7035	421	40
"Oct 23, 2022"	503525	10255	421	40
"Oct 24, 2022"	503526	10256	421	40
"Oct 25, 2022"	503526	10255	422	41
"Oct 26, 2022"	503526	10256	421	40
"Oct 27, 2022"	503525	10256	421	40
"Oct 28, 2022"	503526	10255	421	40
"Oct 29, 2022"	820293	10256	422	41
"Oct 30, 2022"	820293	10256	564	52
"Oct 31, 2022"	820293	9334	565	53
"Nov 01, 2022"	820293	9335	564	52
"Nov 02, 2022"	820293	9334	565	53
"Nov 03, 2022"	820293	9335	564	52
"Nov 04, 2022"	820293	9334	565	53
"Nov 05, 2022"	0	9335	565	53
"Nov 06, 2022"	0	9335	0	0
"Nov 07, 2022"	0	0	0	0
