names,Subscribers,Views,,Subscriber 2,Views 2,,Subscibers 3,Views 3,,Subscribers 4,Views 4
"Feb 13, 2005",79.66304347826087,4595.576086956522,,,,,59.591522157996145,21250.611996251173,,0.19408502772643255,26.743068391866913
"Feb 14, 2005",81.55978260869566,4704.994565217391,,,,,59.62941554271034,21280.388472352388,,0.19870609981515713,26.975046210720887
"Feb 15, 2005",83.45652173913044,4814.413043478261,,,,,59.667308927424536,21310.164948453606,,0.20332717190388172,27.20702402957486
"Feb 16, 2005",85.35326086956522,4923.83152173913,,,,,59.70520231213873,21339.941424554825,,0.2079482439926063,27.439001848428838
"Feb 17, 2005",87.25,5033.25,,,,,59.74309569685292,21369.717900656044,,0.2125693160813309,27.670979667282808
"Feb 18, 2005",89.14673913043478,5142.668478260869,,,,,59.780989081567114,21399.494376757262,,0.21719038817005548,27.902957486136785
"Feb 19, 2005",91.04347826086956,5252.086956521739,,,,,59.81888246628131,21429.27085285848,,0.22181146025878007,28.13493530499076
"Feb 20, 2005",92.94021739130436,5361.505434782609,,,,,59.856775850995504,21459.0473289597,,0.22643253234750463,28.366913123844732
"Feb 21, 2005",94.83695652173914,5470.923913043478,,,,,59.8946692357097,21488.823805060918,,0.23105360443622922,28.598890942698706
"Feb 22, 2005",96.73369565217392,5580.342391304348,,,,,59.932562620423894,21518.600281162137,,0.2356746765249538,28.83086876155268
"Feb 23, 2005",98.6304347826087,5689.760869565217,,,,,59.97045600513809,21548.376757263355,,0.2402957486136784,29.062846580406656
"Feb 24, 2005",100.52717391304348,5799.179347826087,,,,,60.00834938985228,21578.153233364574,,0.24491682070240298,29.294824399260627
"Feb 25, 2005",102.42391304347827,5908.597826086956,,,,,60.04624277456647,21607.929709465792,,0.24953789279112756,29.526802218114604
"Feb 26, 2005",104.32065217391305,6018.016304347826,,,,,60.08413615928067,21637.70618556701,,0.2541589648798521,29.758780036968574
"Feb 27, 2005",106.21739130434783,6127.434782608696,,,,,60.12202954399486,21667.48266166823,,0.2587800369685767,29.99075785582255
"Feb 28, 2005",108.11413043478261,6236.853260869565,,,,,60.15992292870906,21697.259137769448,,0.2634011090573013,30.222735674676525
"Mar 01, 2005",110.01086956521739,6346.271739130435,,,,,60.19781631342325,21727.035613870667,,0.2680221811460259,30.454713493530498
"Mar 02, 2005",111.90760869565219,6455.690217391304,,,,,60.23570969813744,21756.812089971885,,0.27264325323475047,30.686691312384475
"Mar 03, 2005",113.80434782608697,6565.108695652174,,,,,60.273603082851636,21786.588566073104,,0.27726432532347506,30.918669131238445
"Mar 04, 2005",115.70108695652175,6674.527173913043,,,,,60.31149646756583,21816.365042174322,,0.28188539741219965,31.150646950092423
"Mar 05, 2005",117.59782608695653,6783.945652173913,,,,,60.34938985228003,21846.141518275537,,0.28650646950092423,31.382624768946393
"Mar 06, 2005",119.49456521739131,6893.364130434782,,,,,60.38728323699422,21875.917994376756,,0.2911275415896488,31.61460258780037
"Mar 07, 2005",121.3913043478261,7002.782608695652,,,,,60.42517662170842,21905.694470477974,,0.2957486136783734,31.846580406654343
"Mar 08, 2005",123.28804347826087,7112.201086956522,,,,,60.463070006422605,21935.470946579193,,0.300369685767098,32.07855822550832
"Mar 09, 2005",125.18478260869566,7221.619565217391,,,,,60.5009633911368,21965.24742268041,,0.3049907578558226,32.310536044362294
"Mar 10, 2005",127.08152173913044,7331.038043478261,,,,,60.538856775850995,21995.02389878163,,0.30961182994454717,32.542513863216264
"Mar 11, 2005",128.97826086956522,7440.45652173913,,,,,60.57675016056519,22024.80037488285,,0.31423290203327175,32.77449168207024
"Mar 12, 2005",130.875,7549.875,,,,,60.614643545279385,22054.576850984067,,0.31885397412199634,33.00646950092421
"Mar 13, 2005",132.77173913043478,7659.293478260869,,,,,60.65253692999358,22084.353327085286,,0.32347504621072093,33.23844731977819
"Mar 14, 2005",134.66847826086956,7768.711956521739,,,,,60.69043031470777,22114.129803186504,,0.3280961182994455,33.470425138632166
"Mar 15, 2005",136.56521739130434,7878.130434782608,,,,,60.72832369942196,22143.906279287723,,0.3327171903881701,33.702402957486136
"Mar 16, 2005",138.46195652173913,7987.548913043478,,,,,60.76621708413616,22173.68275538894,,0.3373382624768947,33.934380776340106
"Mar 17, 2005",140.3586956521739,8096.967391304348,,,,,60.804110468850354,22203.45923149016,,0.3419593345656193,34.16635859519408
"Mar 18, 2005",142.25543478260872,8206.385869565218,,,,,60.84200385356455,22233.23570759138,,0.3465804066543438,34.39833641404806
"Mar 19, 2005",144.1521739130435,8315.804347826086,,,,,60.879897238278744,22263.012183692597,,0.3512014787430684,34.63031423290204
"Mar 20, 2005",146.04891304347828,8425.222826086956,,,,,60.91779062299293,22292.788659793816,,0.355822550831793,34.86229205175601
"Mar 21, 2005",147.94565217391306,8534.641304347826,,,,,60.95568400770713,22322.565135895034,,0.36044362292051757,35.09426987060998
"Mar 22, 2005",149.84239130434784,8644.059782608696,,,,,60.99357739242132,22352.34161199625,,0.36506469500924216,35.326247689463955
"Mar 23, 2005",151.73913043478262,8753.478260869564,,,,,61.03147077713552,22382.118088097468,,0.36968576709796674,35.55822550831793
"Mar 24, 2005",153.6358695652174,8862.896739130434,,,,,61.06936416184971,22411.894564198687,,0.37430683918669133,35.7902033271719
"Mar 25, 2005",155.5326086956522,8972.315217391304,,,,,61.10725754656391,22441.671040299905,,0.3789279112754159,36.02218114602588
"Mar 26, 2005",157.42934782608697,9081.733695652174,,,,,61.145150931278096,22471.447516401124,,0.3835489833641405,36.25415896487985
"Mar 27, 2005",159.32608695652175,9191.152173913044,,,,,61.18304431599229,22501.223992502342,,0.3881700554528651,36.486136783733826
"Mar 28, 2005",161.22282608695653,9300.570652173912,,,,,61.220937700706486,22531.00046860356,,0.3927911275415897,36.718114602587804
"Mar 29, 2005",163.1195652173913,9409.989130434782,,,,,61.25883108542068,22560.77694470478,,0.39741219963031427,36.950092421441774
"Mar 30, 2005",165.0163043478261,9519.407608695652,,,,,61.296724470134876,22590.553420805998,,0.40203327171903885,37.182070240295744
"Mar 31, 2005",166.91304347826087,9628.826086956522,,,,,61.33461785484907,22620.329896907217,,0.40665434380776344,37.41404805914972
"Apr 01, 2005",168.80978260869566,9738.244565217392,,,,,61.372511239563266,22650.106373008435,,0.41127541589648803,37.6460258780037
"Apr 02, 2005",170.70652173913044,9847.66304347826,,,,,61.410404624277454,22679.882849109654,,0.4158964879852126,37.878003696857675
"Apr 03, 2005",172.60326086956522,9957.08152173913,,,,,61.44829800899165,22709.659325210872,,0.4205175600739372,38.109981515711645
"Apr 04, 2005",174.5,10066.5,,,,,61.486191393705845,22739.43580131209,,0.4251386321626618,38.341959334565615
"Apr 05, 2005",176.39673913043478,10175.91847826087,,,,,61.52408477842004,22769.21227741331,,0.4297597042513864,38.57393715341959
"Apr 06, 2005",178.29347826086956,10285.336956521738,,,,,61.561978163134235,22798.988753514528,,0.43438077634011096,38.80591497227357
"Apr 07, 2005",180.19021739130434,10394.755434782608,,,,,61.59987154784842,22828.765229615747,,0.43900184842883555,39.03789279112754
"Apr 08, 2005",182.08695652173913,10504.173913043478,,,,,61.63776493256262,22858.54170571696,,0.44362292051756014,39.26987060998152
"Apr 09, 2005",183.98369565217394,10613.592391304348,,,,,61.67565831727681,22888.31818181818,,0.44824399260628467,39.50184842883549
"Apr 10, 2005",185.88043478260872,10723.010869565218,,,,,61.71355170199101,22918.0946579194,,0.45286506469500926,39.733826247689464
"Apr 11, 2005",187.7771739130435,10832.429347826086,,,,,61.7514450867052,22947.871134020617,,0.45748613678373384,39.96580406654344
"Apr 12, 2005",189.67391304347828,10941.847826086956,,,,,61.7893384714194,22977.647610121836,,0.46210720887245843,40.19778188539741
"Apr 13, 2005",191.57065217391306,11051.266304347826,,,,,61.827231856133594,23007.424086223054,,0.466728280961183,40.42975970425138
"Apr 14, 2005",193.46739130434784,11160.684782608696,,,,,61.86512524084778,23037.200562324273,,0.4713493530499076,40.66173752310536
"Apr 15, 2005",195.36413043478262,11270.103260869564,,,,,61.90301862556198,23066.97703842549,,0.4759704251386322,40.893715341959336
"Apr 16, 2005",197.2608695652174,11379.521739130434,,,,,61.94091201027617,23096.75351452671,,0.4805914972273568,41.12569316081331
"Apr 17, 2005",199.1576086956522,11488.940217391304,,,,,61.97880539499037,23126.52999062793,,0.48521256931608137,41.35767097966728
"Apr 18, 2005",201.05434782608697,11598.358695652174,,,,,62.01669877970456,23156.306466729147,,0.48983364140480595,41.58964879852125
"Apr 19, 2005",202.95108695652175,11707.777173913044,,,,,62.05459216441875,23186.082942830366,,0.49445471349353054,41.82162661737523
"Apr 20, 2005",204.84782608695653,11817.195652173912,,,,,62.092485549132945,23215.859418931585,,0.4990757855822551,42.05360443622921
"Apr 21, 2005",206.7445652173913,11926.614130434782,,,,,62.13037893384714,23245.635895032803,,0.5036968576709797,42.28558225508318
"Apr 22, 2005",208.6413043478261,12036.032608695652,,,,,62.168272318561336,23275.41237113402,,0.5083179297597042,42.51756007393715
"Apr 23, 2005",210.53804347826087,12145.451086956522,,,,,62.20616570327553,23305.18884723524,,0.5129390018484289,42.749537892791125
"Apr 24, 2005",212.43478260869566,12254.869565217392,,,,,62.244059087989726,23334.96532333646,,0.5175600739371534,42.9815157116451
"Apr 25, 2005",214.33152173913044,12364.28804347826,,,,,62.28195247270392,23364.741799437674,,0.5221811460258781,43.21349353049908
"Apr 26, 2005",216.22826086956522,12473.70652173913,,,,,62.31984585741811,23394.518275538892,,0.5268022181146026,43.44547134935305
"Apr 27, 2005",218.125,12583.125,,,,,62.357739242132304,23424.29475164011,,0.5314232902033272,43.67744916820702
"Apr 28, 2005",220.02173913043478,12692.54347826087,,,,,62.3956326268465,23454.07122774133,,0.5360443622920518,43.909426987060996
"Apr 29, 2005",221.91847826086956,12801.961956521738,,,,,62.433526011560694,23483.847703842548,,0.5406654343807764,44.14140480591497
"Apr 30, 2005",223.81521739130437,12911.380434782608,,,,,62.47141939627489,23513.624179943767,,0.5452865064695009,44.37338262476895
"May 01, 2005",225.71195652173915,13020.798913043478,,,,,62.509312780989085,23543.400656044985,,0.5499075785582256,44.60536044362292
"May 02, 2005",227.60869565217394,13130.217391304348,,,,,62.54720616570327,23573.177132146204,,0.5545286506469501,44.83733826247689
"May 03, 2005",229.50543478260872,13239.635869565218,,,,,62.58509955041747,23602.953608247422,,0.5591497227356748,45.06931608133087
"May 04, 2005",231.4021739130435,13349.054347826086,,,,,62.62299293513166,23632.73008434864,,0.5637707948243993,45.301293900184845
"May 05, 2005",233.29891304347828,13458.472826086956,,,,,62.66088631984586,23662.50656044986,,0.5683918669131239,45.533271719038815
"May 06, 2005",235.19565217391306,13567.891304347826,,,,,62.69877970456005,23692.283036551078,,0.5730129390018485,45.765249537892785
"May 07, 2005",237.09239130434784,13677.309782608696,,,,,62.73667308927425,23722.059512652297,,0.5776340110905731,45.99722735674676
"May 08, 2005",238.98913043478262,13786.728260869564,,,,,62.77456647398844,23751.835988753515,,0.5822550831792976,46.22920517560074
"May 09, 2005",240.8858695652174,13896.146739130434,,,,,62.81245985870263,23781.612464854734,,0.5868761552680223,46.46118299445472
"May 10, 2005",242.7826086956522,14005.565217391304,,,,,62.850353243416826,23811.388940955952,,0.5914972273567468,46.69316081330869
"May 11, 2005",244.67934782608697,14114.983695652174,,,,,62.88824662813102,23841.16541705717,,0.5961182994454713,46.92513863216266
"May 12, 2005",246.57608695652175,14224.402173913044,,,,,62.92614001284522,23870.941893158386,,0.600739371534196,47.157116451016634
"May 13, 2005",248.47282608695653,14333.820652173912,,,,,62.96403339755941,23900.718369259608,,0.6053604436229205,47.38909426987061
"May 14, 2005",250.3695652173913,14443.239130434782,,,,,63.0019267822736,23930.494845360823,,0.6099815157116452,47.62107208872459
"May 15, 2005",252.2663043478261,14552.657608695652,,,,,63.039820166987795,23960.27132146204,,0.6146025878003697,47.85304990757856
"May 16, 2005",254.16304347826087,14662.076086956522,,,,,63.07771355170199,23990.04779756326,,0.6192236598890943,48.08502772643253
"May 17, 2005",256.0597826086957,14771.49456521739,,,,,63.115606936416185,24019.82427366448,,0.6238447319778189,48.317005545286506
"May 18, 2005",257.95652173913044,14880.91304347826,,,,,63.15350032113038,24049.600749765697,,0.6284658040665435,48.54898336414048
"May 19, 2005",259.85326086956525,14990.33152173913,,,,,63.191393705844575,24079.377225866916,,0.633086876155268,48.78096118299445
"May 20, 2005",261.75,15099.75,,,,,63.22928709055877,24109.153701968135,,0.6377079482439927,49.01293900184843
"May 21, 2005",263.6467391304348,15209.16847826087,,,,,63.26718047527296,24138.930178069353,,0.6423290203327172,49.2449168207024
"May 22, 2005",265.54347826086956,15318.586956521738,,,,,63.305073859987154,24168.70665417057,,0.6469500924214419,49.47689463955638
"May 23, 2005",267.4402173913044,15428.005434782608,,,,,63.34296724470135,24198.48313027179,,0.6515711645101664,49.70887245841035
"May 24, 2005",269.3369565217391,15537.423913043478,,,,,63.380860629415544,24228.25960637301,,0.656192236598891,49.940850277264325
"May 25, 2005",271.23369565217394,15646.842391304348,,,,,63.41875401412974,24258.036082474227,,0.6608133086876156,50.1728280961183
"May 26, 2005",273.1304347826087,15756.260869565216,,,,,63.45664739884393,24287.812558575446,,0.6654343807763402,50.40480591497227
"May 27, 2005",275.0271739130435,15865.679347826086,,,,,63.49454078355812,24317.589034676665,,0.6700554528650647,50.63678373382625
"May 28, 2005",276.92391304347825,15975.097826086956,,,,,63.53243416827232,24347.365510777883,,0.6746765249537894,50.86876155268022
"May 29, 2005",278.82065217391306,16084.516304347826,,,,,63.57032755298651,24377.141986879098,,0.6792975970425139,51.100739371534196
"May 30, 2005",280.7173913043478,16193.934782608696,,,,,63.60822093770071,24406.91846298032,,0.6839186691312386,51.332717190388166
"May 31, 2005",282.6141304347826,16303.353260869564,,,,,63.6461143224149,24436.694939081535,,0.6885397412199631,51.56469500924214
"Jun 01, 2005",284.51086956521743,16412.771739130436,,,,,63.6840077071291,24466.471415182754,,0.6931608133086876,51.79667282809612
"Jun 02, 2005",286.4076086956522,16522.190217391304,,,,,63.721901091843286,24496.247891283972,,0.6977818853974123,52.02865064695009
"Jun 03, 2005",288.304347826087,16631.608695652172,,,,,63.75979447655748,24526.02436738519,,0.7024029574861368,52.26062846580407
"Jun 04, 2005",290.20108695652175,16741.027173913044,,,,,63.797687861271676,24555.80084348641,,0.7070240295748614,52.49260628465804
"Jun 05, 2005",292.09782608695656,16850.445652173912,,,,,63.83558124598587,24585.577319587628,,0.711645101663586,52.724584103512015
"Jun 06, 2005",293.9945652173913,16959.864130434784,,,,,63.873474630700066,24615.353795688847,,0.7162661737523106,52.956561922365985
"Jun 07, 2005",295.8913043478261,17069.282608695652,,,,,63.911368015414254,24645.130271790065,,0.7208872458410351,53.18853974121996
"Jun 08, 2005",297.7880434782609,17178.70108695652,,,,,63.94926140012845,24674.906747891284,,0.7255083179297598,53.42051756007394
"Jun 09, 2005",299.6847826086957,17288.119565217392,,,,,63.987154784842645,24704.683223992502,,0.7301293900184843,53.65249537892791
"Jun 10, 2005",301.58152173913044,17397.53804347826,,,,,64.02504816955684,24734.45970009372,,0.734750462107209,53.88447319778189
"Jun 11, 2005",303.47826086956525,17506.95652173913,,,,,64.06294155427103,24764.23617619494,,0.7393715341959335,54.11645101663586
"Jun 12, 2005",305.375,17616.375,,,,,64.10083493898523,24794.01265229616,,0.7439926062846581,54.348428835489834
"Jun 13, 2005",307.2717391304348,17725.793478260868,,,,,64.13872832369943,24823.789128397377,,0.7486136783733827,54.580406654343804
"Jun 14, 2005",309.16847826086956,17835.21195652174,,,,,64.17662170841362,24853.565604498595,,0.7532347504621073,54.81238447319778
"Jun 15, 2005",311.0652173913044,17944.630434782608,,,,,64.21451509312782,24883.34208059981,,0.7578558225508318,55.04436229205176
"Jun 16, 2005",312.9619565217391,18054.048913043476,,,,,64.25240847784201,24913.118556701033,,0.7624768946395565,55.27634011090573
"Jun 17, 2005",314.85869565217394,18163.467391304348,,,,,64.29030186255619,24942.895032802247,,0.767097966728281,55.508317929759706
"Jun 18, 2005",316.7554347826087,18272.885869565216,,,,,64.32819524727039,24972.67150890347,,0.7717190388170057,55.740295748613676
"Jun 19, 2005",318.6521739130435,18382.304347826088,,,,,64.36608863198458,25002.447985004685,,0.7763401109057302,55.97227356746765
"Jun 20, 2005",320.54891304347825,18491.722826086956,,,,,64.40398201669878,25032.224461105903,,0.7809611829944548,56.20425138632162
"Jun 21, 2005",322.44565217391306,18601.141304347824,,,,,64.44187540141297,25062.00093720712,,0.7855822550831794,56.4362292051756
"Jun 22, 2005",324.34239130434787,18710.559782608696,,,,,64.47976878612717,25091.77741330834,,0.7902033271719039,56.66820702402958
"Jun 23, 2005",326.2391304347826,18819.978260869564,,,,,64.51766217084136,25121.55388940956,,0.7948243992606285,56.90018484288355
"Jun 24, 2005",328.13586956521743,18929.396739130436,,,,,64.55555555555556,25151.330365510777,,0.7994454713493531,57.132162661737524
"Jun 25, 2005",330.0326086956522,19038.815217391304,,,,,64.59344894026975,25181.106841611996,,0.8040665434380777,57.364140480591495
"Jun 26, 2005",331.929347826087,19148.233695652172,,,,,64.63134232498395,25210.883317713215,,0.8086876155268022,57.59611829944547
"Jun 27, 2005",333.82608695652175,19257.652173913044,,,,,64.66923570969814,25240.659793814433,,0.8133086876155269,57.82809611829944
"Jun 28, 2005",335.72282608695656,19367.070652173912,,,,,64.70712909441234,25270.43626991565,,0.8179297597042514,58.06007393715342
"Jun 29, 2005",337.6195652173913,19476.489130434784,,,,,64.74502247912653,25300.21274601687,,0.8225508317929761,58.292051756007396
"Jun 30, 2005",339.5163043478261,19585.907608695652,,,,,64.78291586384071,25329.98922211809,,0.8271719038817006,58.524029574861366
"Jul 01, 2005",341.4130434782609,19695.32608695652,,,,,64.82080924855491,25359.765698219308,,0.8317929759704252,58.75600739371534
"Jul 02, 2005",343.3097826086957,19804.744565217392,,,,,64.8587026332691,25389.542174320522,,0.8364140480591498,58.98798521256931
"Jul 03, 2005",345.20652173913044,19914.16304347826,,,,,64.8965960179833,25419.318650421745,,0.8410351201478744,59.21996303142329
"Jul 04, 2005",347.10326086956525,20023.58152173913,,,,,64.9344894026975,25449.09512652296,,0.8456561922365989,59.45194085027726
"Jul 05, 2005",349,20133,,,,,64.97238278741169,25478.871602624182,,0.8502772643253236,59.68391866913124
"Jul 06, 2005",364,23147,,,,,65.01027617212588,25508.648078725397,,0.8548983364140481,59.915896487985215
"Jul 07, 2005",370,24058,,,,,65.04816955684008,25538.424554826615,,0.8595194085027728,60.147874306839185
"Jul 08, 2005",374,24580,,,,,65.08606294155427,25568.201030927834,,0.8641404805914973,60.37985212569316
"Jul 09, 2005",381,25143,,,,,65.12395632626847,25597.977507029053,,0.8687615526802219,60.61182994454713
"Jul 10, 2005",389,25745,,,,,65.16184971098266,25627.75398313027,,0.8733826247689465,60.84380776340111
"Jul 11, 2005",391,26053,,,,,65.19974309569685,25657.53045923149,,0.8780036968576711,61.07578558225508
"Jul 12, 2005",395,26299,,,,,65.23763648041104,25687.30693533271,,0.8826247689463956,61.30776340110906
"Jul 13, 2005",397,26454,,,,,65.27552986512524,25717.083411433927,,0.8872458410351203,61.539741219963034
"Jul 14, 2005",400,26696,,,,,65.31342324983943,25746.859887535145,,0.8918669131238448,61.771719038817004
"Jul 15, 2005",400.5,26794.5,,,,,65.35131663455363,25776.636363636364,,0.8964879852125693,62.00369685767098
"Jul 16, 2005",401,26893,,,,,65.38921001926782,25806.412839737583,,0.901109057301294,62.23567467652495
"Jul 17, 2005",419,27543,,,,,65.42710340398202,25836.1893158388,,0.9057301293900185,62.46765249537893
"Jul 18, 2005",425,27786.5,,,,,65.46499678869621,25865.96579194002,,0.9103512014787432,62.6996303142329
"Jul 19, 2005",431,28030,,,,,65.5028901734104,25895.742268041235,,0.9149722735674677,62.931608133086876
"Jul 20, 2005",437,28548,,,,,65.5407835581246,25925.518744142457,,0.9195933456561923,63.163585951940846
"Jul 21, 2005",441,28928,,,,,65.5786769428388,25955.29522024367,,0.9242144177449169,63.39556377079482
"Jul 22, 2005",443,29185.5,,,,,65.61657032755299,25985.071696344894,,0.9288354898336415,63.6275415896488
"Jul 23, 2005",445,29443,,,,,65.65446371226719,26014.84817244611,,0.933456561922366,63.85951940850277
"Jul 24, 2005",450,30324,,,,,65.69235709698137,26044.624648547328,,0.9380776340110907,64.09149722735674
"Jul 25, 2005",457,30792,,,,,65.73025048169556,26074.401124648546,,0.9426987060998152,64.32347504621072
"Jul 26, 2005",461,31048,,,,,65.76814386640976,26104.177600749765,,0.9473197781885399,64.5554528650647
"Jul 27, 2005",462,31350,,,,,65.80603725112395,26133.954076850983,,0.9519408502772644,64.78743068391867
"Jul 28, 2005",465,31596,,,,,65.84393063583815,26163.730552952202,,0.956561922365989,65.01940850277265
"Jul 29, 2005",468,31704,,,,,65.88182402055234,26193.50702905342,,0.9611829944547136,65.25138632162663
"Jul 30, 2005",471,31812,,,,,65.91971740526654,26223.28350515464,,0.9658040665434382,65.48336414048059
"Jul 31, 2005",473,32223,,,,,65.95761078998073,26253.059981255858,,0.9704251386321627,65.71534195933457
"Aug 01, 2005",478,32838,,,,,65.99550417469493,26282.836457357076,,0.9750462107208874,65.94731977818853
"Aug 02, 2005",486,33315,,,,,66.03339755940912,26312.612933458295,,0.9796672828096119,66.1792975970425
"Aug 03, 2005",493,34421,,,,,66.07129094412332,26342.389409559513,,0.9842883548983365,66.41127541589648
"Aug 04, 2005",498,34897,,,,,66.1091843288375,26372.165885660732,,0.9889094269870611,66.64325323475046
"Aug 05, 2005",513,35357,,,,,66.14707771355171,26401.942361761947,,0.9935304990757856,66.87523105360444
"Aug 06, 2005",518,36065.5,,,,,66.18497109826589,26431.71883786317,,0.9981515711645103,67.10720887245841
"Aug 07, 2005",533,36774,,,,,66.22286448298009,26461.495313964384,,1.002772643253235,67.33918669131239
"Aug 08, 2005",545,37544,,,,,66.26075786769428,26491.271790065606,,1.0073937153419594,67.57116451016635
"Aug 09, 2005",566,38070,,,,,66.29865125240848,26521.04826616682,,1.012014787430684,67.80314232902033
"Aug 10, 2005",574,38508,,,,,66.33654463712267,26550.82474226804,,1.0166358595194085,68.0351201478743
